	adjusted_p_values	mean_all	mean_all_other	mean_kmeans_1	pvalues	ratio kmeans_1 to everything
H6pd	0.06275959191644057	0.7323042866556642	1.1000030783369124	0.11071823405164985	0.00483105470288242	0.5289126694667887
Rbfox2	0.06315384382651738	0.611286629040998	0.28627618415232964	1.1607090477813655	0.004871399612342488	1.679817347473705
Igf2r	0.06315384382651738	2.0458793839243703	1.5833689629977312	2.8277422383479753	0.004872502186263819	1.4816862373024247
Plscr2	0.06318527376133017	0.4847750955658149	0.212887584362086	0.9443944597435471	0.004880479405642286	1.6031118504409414
Rps18	0.0639257004910073	6.423146472673819	5.922521285201649	7.269441432448202	0.0049473898569259	1.1945707483956576
Stxbp6	0.0639257004910073	0.4613594226468607	0.15700323953583217	0.975866303620266	0.004948905284057771	1.707744832601287
Fkbp4	0.06403964336949117	1.622916018837307	2.0882994156333146	0.8361964671107228	0.004963353730394657	0.5945655585775435
Kdelc2	0.06405747160921627	1.2255519889579198	0.7978367471784341	1.9485944214899074	0.004970364449115814	1.6400790706483772
Hnrnpll	0.06407805596498059	1.6255204523894564	1.1672289728632976	2.4002512868265353	0.0049775923965767	1.5689395672549515
Pdia3	0.06425542744187052	3.368055739720505	3.9530049243979515	2.379213070384821	0.005005342454654405	0.6822551404581072
Skil	0.06425542744187052	4.439052461935576	3.8583969609761266	5.420636761176551	0.005005614177306508	1.3215545812227223
Tmem116	0.06425542744187052	0.935429470396377	1.3221562091980428	0.2816771262316558	0.005008309678465654	0.5519340693597368
Man1a	0.06436586547905035	1.0115359507368438	1.4374683327457225	0.29150740019802424	0.005022573685887233	0.5298560735528353
Bend7	0.06443951910229234	1.5759235280783295	1.090546654579367	2.3964415761360995	0.005033983522138655	1.6246667199204354
Slc50a1	0.06458277455119564	0.7447444217477598	1.112983249965268	0.12224545023721009	0.005050849679311434	0.5311189524363986
Gm17383	0.06517662595982404	0.1038426251364643	0.032924609533147145	0.22372784198969095	0.005103020538682181	1.1847213540035426
Cdc14b	0.06537930633894336	0.23977902722623148	0.027761902021955113	0.5981889293572701	0.005124634556620165	1.555018653846861
Zc3hav1	0.06538319462047633	2.1762072755060835	1.6098271698347915	3.133659358902791	0.005130684779972351	1.5838824143916248
Atp6v1b2	0.06603424531465965	1.8206170451869523	2.3851493375459825	0.8662886461990682	0.005189079222393652	0.5513164886108123
Amhr2	0.06603424531465965	0.17378867638865664	0.0036440417991812947	0.4614141300994364	0.0051933786956608425	1.4561080116408942
Cxcl16	0.06607053595439757	0.8533858831393663	0.48483892177584104	1.4764057463967541	0.005202038683228491	1.6677942031819966
Gm7292	0.06639534291090608	1.4302268851625037	1.9094666715162838	0.6200834368025425	0.005242810935447882	0.5568317563707398
Gsdmd	0.06639534291090608	0.23175383416049375	0.03654546519713025	0.561748934074751	0.005251595180315454	1.5066863794322207
Apip	0.06639534291090608	0.8381743181248106	1.2100775539443216	0.20948075281087514	0.0052568941889046625	0.5472571542352967
Mlf2	0.06639534291090608	1.6014716140181098	1.1918335745046011	2.2939549665290406	0.00526225234843815	1.5028307827949672
Mdh1	0.06639534291090608	2.910706644130013	3.516821513941858	1.8860838880195143	0.005263971420704049	0.6389634567385885
Gm14269	0.06639534291090608	0.12130875226686215	0.04553787180635144	0.24939762161677312	0.005265102242054383	1.194980741786252
Zfhx3	0.06639534291090608	4.225343103290047	3.6524777999401783	5.19375825895292	0.005268452956814429	1.3312816364287778
Tra2a	0.06684602567714115	2.6649039800538556	2.1826841285964087	3.480085157517636	0.005310088507217539	1.4076436669489387
Aprt	0.06690506051293958	1.0645780796148256	0.6469982744990757	1.7704867977866883	0.005320657272777709	1.6821431088804963
Notch2	0.06696282693045622	3.117692180964981	2.6141904588471383	3.9688498540689534	0.005331135430491505	1.3748168256893487
Cdkl5	0.06722815460210732	1.1286707364261979	0.7570636177632822	1.756863722737317	0.005358166627777798	1.5690175898393288
Prrg3	0.06736248494852257	2.119173865414225	2.675851701690685	1.1781232374230675	0.005374792296419902	0.5925492686283436
Abhd2	0.06751299928103403	2.3018997353913324	2.6745173698295663	1.6719984962219359	0.005392734301094898	0.727169918466291
Ppp1r9a	0.06759995565915206	2.5207646609457623	3.042864050650788	1.6381680735872668	0.0054094428529903515	0.6525492919215513
Eya2	0.06759995565915206	0.7399374611059426	0.4113446825334774	1.29541572964511	0.00541156059802175	1.6264033570627507
Ddx3y	0.06772189039597847	1.3381157511165342	1.792252054888639	0.5704091423589285	0.005427272762841157	0.5624166842708473
Gm15501	0.06781129623293809	1.6133760250870828	1.3190939969259792	2.1108527869784726	0.005440396613415859	1.3414086669630427
Dolk	0.06794701714365765	0.258506468589161	0.12199574637540145	0.48927459423623076	0.005457256034209411	1.3273442426562851
Rin2	0.06856454981203776	2.486287984936107	1.8969296209322857	3.482584266942568	0.005512879005097939	1.5473569791108663
Gm10080	0.06939546020501913	0.9119239205759855	0.6698217298807989	1.3211919096083247	0.005585785724762524	1.390083664664026
Arhgap6	0.06993713707986277	0.2621017012345357	0.09067849704804672	0.5518885464069336	0.005635532047647993	1.4228652628681737
Slc9a3r1	0.0699732548179136	0.548798630192908	0.8393482130551225	0.0576314782115452	0.005649416357364533	0.5750034010443511
Fkbp2	0.0699732548179136	1.362129290373488	1.7644045323741075	0.6820925717533941	0.005650739998037135	0.608482786095272
Gm7664	0.07032563600277701	0.0654483132562755	0.01596340327174735	0.14910137537297785	0.005685376548554908	1.131046031453969
Gm11221	0.07045650403599465	0.1445391411982872	0.05899100408052844	0.2891562301354508	0.005702147646498337	1.217343891655401
Ugt1a6a	0.07050622113481583	0.6206805274364547	0.9843253492401424	0.005947614387363946	0.005712366949587012	0.5069469151178115
Myd88	0.07130448929893884	0.6181625539186487	0.9445503136410249	0.06641181724510824	0.005783307875476322	0.5484105038394876
Ypel5	0.07199326958280573	4.0531952576582535	3.389850901089813	5.174563098523952	0.00584549921744398	1.4065541718036643
Nudt5	0.07243314404051171	1.3658011465096593	0.8904402566718722	2.1693874126640136	0.0058886413747849895	1.6765340250655332
Klk13	0.07243314404051171	0.44443918098621676	0.7073468655132744	0.0	0.00589394476111721	0.5857040652951169
Pitpnm3	0.07256193639542004	0.7339861314903544	0.40361244603985846	1.2924749807042883	0.0059108009699959906	1.633267777848693
Fscn1	0.07283773968517206	0.16502101436105776	0.028292845012406215	0.3961567292123497	0.005939668051655507	1.3577423357404623
Atp7b	0.0732248067266685	1.1776962476665864	1.588642344959386	0.48300165462399697	0.005977666559672676	0.5728878141515777
Gm42676	0.07406313918162764	0.4723010646096638	0.22730544407226422	0.8864603278990772	0.00605364099743026	1.5370748471869418
Uba52	0.07406313918162764	5.03153124245071	4.522160655201161	5.892610092324945	0.006059119734454775	1.2481726850581571
Arl6ip5	0.07521575504607514	0.374447951284387	0.12211860126377068	0.8010047096525719	0.006160024929959757	1.6050038807165437
Slc3a2	0.07522451336859948	1.1064875096761018	1.5033163693429452	0.43565777071548595	0.006169323531485712	0.5735023300679764
Rpl15	0.07522451336859948	5.672359694495995	5.089123626595521	6.658306380708702	0.0061739626965089545	1.257702561212495
Ptov1	0.07533851329008173	0.6032609926255852	0.33550974170393155	1.0558881072788564	0.006189939360828332	1.5394033027837135
Rpl19	0.07575821858222494	6.139588551142948	5.686237482906748	6.905967737923191	0.006231080192703212	1.1824240102351529
Stxbp2	0.07583712713187848	1.6395625251833557	2.123280289123032	0.8218491623329497	0.006244234457167851	0.5833127333072294
Ttc14	0.07591392864390986	0.9356232675705516	0.5497463451411987	1.587939017391601	0.0062572289163433615	1.6699113538840524
Ywhaz	0.07602118281677038	7.158608938590437	6.665053057960423	7.992953403464985	0.006272749619063918	1.1732408550160642
Arhgap1	0.07621580161903203	1.9432785919760631	1.4250578534052605	2.8193184119409915	0.006295505581888411	1.5749390912789623
Bmpr1a	0.07664147625002987	1.7010449224016124	1.2205882758508837	2.513245443951653	0.0063396798192794	1.582123747188321
Ptp4a2	0.07664147625002987	3.9266537222909457	3.3295820880036677	4.935989104062295	0.006344136259009502	1.3710305021146574
Pgam1-ps2	0.07675826249811717	0.22355751480606154	0.06292238576924639	0.495107375796868	0.006360548465353646	1.4066007036956376
Ccdc53	0.07691999618011672	0.9593467491728822	0.6047449732029746	1.5587926085505834	0.00638070970070564	1.5945166685541237
Gm9923	0.07704025992844696	0.131447275163193	0.021266913549809474	0.3177045531286746	0.00639745567947121	1.2902646072694954
Scgb3a2	0.0771412016727979	1.3727912256875607	2.0627632715212094	0.20640991011163107	0.006412616588968963	0.3938959048285938
Zfp637	0.07737636234069523	0.6653792027376333	0.3434096467825053	1.2096610711379692	0.00643896442325469	1.6448155456008184
Atp6v0c	0.07785953233980969	4.032853415775747	4.6030769875009065	3.068904044526074	0.006487699335192588	0.7261909935563624
Ceacam1	0.07785953233980969	1.0298942349974627	1.4669201724062944	0.2911122931872943	0.0064942727737149755	0.5233701145375578
Gm10073	0.07785953233980969	0.7295045549370159	0.5206123707760411	1.082631818637712	0.0064996973394392974	1.3696007336668223
Jup	0.07823607063014226	2.127896519631368	1.6532955326457137	2.930198188107117	0.006538005550902047	1.4812515755409084
Pgm2	0.0784177045217682	1.3683373012942248	1.8485430626919246	0.5565608951219222	0.006565853632864206	0.5464410615758583
Prkag3	0.0784177045217682	0.4698624588757686	0.17550810941131537	0.9674614782085348	0.006566965941058444	1.6737115315978748
Osgin1	0.078917848740941	0.6101159175760027	0.9710295589589902	0.0	0.006615784507808235	0.5073490630592853
Naga	0.0790931289625038	0.6727264743601743	1.0200651716662639	0.08555867653321356	0.006637428660737357	0.53738794755705
Gm6166	0.07953499490336072	0.2790119357232832	0.4075552331150935	0.06171255203712776	0.006686711992075189	0.7542954813129619
Ahnak2	0.07953499490336072	0.19033968938822265	0.0	0.5121044024016468	0.006688487708481213	1.5121044024016468
Copz1	0.08175458476145782	2.097957550607835	2.6470645019154255	1.169705323397383	0.00688232796146543	0.5949182753027432
Tecpr1	0.08179957969791374	0.7658223653937448	1.0881427972580962	0.22094734962305504	0.00690117926107316	0.5847049115732217
Trim3	0.08179957969791374	0.9630112867287289	0.5934698585487921	1.5877122724614794	0.006906358728405656	1.623948051843394
Rassf2	0.08179957969791374	0.7557420166000776	0.4726511629290578	1.2343003644725161	0.0069076797969855105	1.5171959393482988
Ggt5	0.08243659386283353	0.5344007740074462	0.8505251755329779	0.0	0.0069687173370866305	0.5403871361609471
Magi3	0.08276539824181466	2.9837026908439737	2.3903497490036765	3.9867517115740005	0.0070037854575454766	1.4708664535390366
Rplp1	0.08276738944145606	4.588840303439657	4.067395184061141	5.470330862389052	0.007015963363077068	1.27685539164987
1810013L24Rik	0.08276738944145606	2.3725281609897984	1.7799499065028115	3.374267591193991	0.007018500071265827	1.5735059041753876
Crebrf	0.08339417839747419	1.4114067558597396	0.9482525418309967	2.194357927194043	0.0070789785880456995	1.6396015704370328
Tubb2a	0.08361785558592147	0.9078520414790663	1.2680043005780834	0.29902322252596597	0.007105313387661342	0.572760475892776
Pias1	0.0837206090378841	2.414231922105627	1.9015685295922609	3.2808771808782224	0.00712140154206255	1.4753665602651775
Fcho2	0.08395208500066433	1.6739500427698237	1.2325588544204191	2.420111337360484	0.007148468397683984	1.5319243793231863
Trpc4ap	0.0843440995324055	0.6817955037248765	0.3837774105097609	1.1855879946361436	0.007189259801971296	1.5794360986359857
Stk36	0.08451946208425604	0.5537586051763271	0.2556418571417113	1.0577178697110348	0.007211634242865783	1.6387776960503173
Bmpr2	0.084591646379179	1.8828918428510064	1.381118110700024	2.7311283900586187	0.0072252267381864655	1.5669648528949727
ND5	0.08519569787842496	7.482401760587315	7.784584000135989	6.97156987944551	0.007284307033014717	0.9074499007946314
Wdr61	0.08537114995772761	1.350094159367533	1.7661522097352582	0.6467579313649497	0.007306810198490922	0.5953244096869698
5033403H07Rik	0.08575837947272105	0.30264374238591185	0.48167243506490187	0.0	0.007347488575211163	0.6749130079862738
D2Wsu81e	0.08654515178291997	0.16320937880838957	0.0	0.4391109477463815	0.007425254301673439	1.4391109477463815
Prdx6	0.08654515178291997	6.528939905371545	5.977863376383073	7.460521656756819	0.007430106616161055	1.212480268013254
Hnrnpa0	0.08739943982266947	2.1244300498307953	1.6357775634033769	2.9504854435533354	0.007511129362616058	1.4987931828558314
Mboat2	0.08753711323682593	0.5520900351243395	0.22694891103522763	1.1017333639416473	0.00753065323891499	1.7129754507612935
Ctnnbip1	0.08757724114627038	0.1417032290267376	0.02842479221306506	0.3331977293546126	0.007546341388044282	1.296349270699423
Sephs1	0.08757724114627038	0.7880876255588074	0.4360882085769609	1.3831342590281195	0.007549496798285698	1.6594623121302552
Adck5	0.08782347375629512	0.14451580942747286	0.005916318000055232	0.37881494969763124	0.007578440354014218	1.3707054205452858
Gm10698	0.08799758901708953	0.2575460729866536	0.11010339039957576	0.5067944173600472	0.007601197715623813	1.3573460187502755
Tmem263	0.08857249458160492	2.52332157358997	1.919728136705816	3.543681907370325	0.0076642384276928354	1.5562003360000274
Kdm2b	0.08857249458160492	0.60387940666725	0.9397386182781043	0.03611740608699613	0.0076721298245632655	0.5341531051264794
Gm8797	0.08857249458160492	2.2814143027958234	2.595989219946865	1.7496328952309685	0.007678767449001968	0.7646388036924087
Ly6c2	0.08857249458160492	0.4506759268559367	0.7172729540101529	0.0	0.007681990523026718	0.5823186102505215
Dennd2d	0.08880370913079114	0.6438175698120366	0.9740042257597226	0.08564488951952033	0.007716807599803243	0.5499709044957566
Nemf	0.08880370913079114	2.1365781325241113	2.63465717678728	1.2945873672220873	0.007717650995637296	0.6313077838197391
Bsg	0.08925427997210302	5.287256631268321	4.77047323264074	6.160866662281613	0.007764651772617046	1.240949636812471
Hspe1	0.09014038833920558	2.2213065440367643	2.63763954490719	1.5175055187558073	0.007855459085846311	0.692071187284181
Anapc11	0.09014038833920558	0.9737109344274882	0.6598218141403496	1.5043330187224135	0.007857580424647797	1.5087963041499435
Rhof	0.09092600336757971	0.6247667283360393	0.2626892080917688	1.2368501554156393	0.007934052842179845	1.7714970089877182
Cnppd1	0.0915965882137361	0.38299691135125036	0.16032039278885613	0.7594262641591074	0.008000615877368514	1.516327968631394
Gbas	0.09168986982611145	2.8364116289619767	2.3198792514147635	3.7095973148155985	0.008016820780051045	1.4186050028200898
Megf6	0.09199527636794566	0.2781694623559028	0.44272041191854955	0.0	0.008051607668055702	0.6931349911866751
Gm4963	0.09266286964453935	0.14916300114612902	0.09460749558003105	0.2413877843650089	0.008119491528868183	1.1340939920269768
Nkd1	0.09266286964453935	0.791899288400099	0.4872428994196891	1.3069136602479348	0.008126321960039568	1.5511344254177142
Cfap20	0.0929865064917488	1.0269768109551505	1.4183974850554861	0.36528948092839303	0.008162875218388143	0.5645430452873088
Cbx6	0.09406601215925091	0.5711364345001135	0.3190087005680941	0.9973523656709082	0.008265906165136283	1.514282934457258
Actr10	0.0953374711857638	1.5040478450834667	1.0181457555388613	2.325453758361251	0.008386011305531597	1.6477768016677903
Gm12346	0.09549856095873535	1.1921824484650656	0.9032501456177419	1.6806156270879222	0.008408572766313956	1.4084410466275674
Dock9	0.09681605873776443	0.9862862772080953	1.288641031993372	0.4751627631663175	0.008533084966078885	0.6445583831386056
Rpn2	0.09696668308426643	1.8792199604767477	2.384784614512257	1.024574950083387	0.008558327849481238	0.5981399647714736
Mrip-ps	0.09696668308426643	0.13064096690469332	0.0073926478133270355	0.3389893158448601	0.008563402152872386	1.3291632798306652
Qpct	0.09790873597308253	0.8797956489858277	1.2656277803701799	0.2275556173598991	0.008662198641597611	0.5418169868835777
Rps15a	0.09790873597308253	5.415963772016506	5.035530367893275	6.059077383748635	0.008669339718300301	1.16958692168964
Akap13	0.09790873597308253	4.254719097282991	3.70390960166898	5.185849435106677	0.008672408247879366	1.3150442842081604
Mras	0.09831629588223634	0.3094694227694048	0.11968475135936121	0.6302958911054309	0.008717147851069989	1.4560311633485752
Pla2g4a	0.09863644336616512	0.4036791351280867	0.6343117533036271	0.013800185355149102	0.008754201036891632	0.6203223976734152
Actn1	0.0987305701332046	1.8953205805100783	1.4738651585256004	2.6077809367219342	0.008783035794744364	1.4583579562889903
4930452B06Rik	0.0987305701332046	0.08420303460415222	0.0	0.22654625976831433	0.008787975654664052	1.2265462597683143
Mrpl28	0.0987305701332046	1.1327294027612849	1.5479669669072924	0.43078018718112954	0.008788582385319531	0.5615379656659373
Adamts10	0.09927782594519666	0.6340110870968628	0.33333520309566195	1.1422965100512736	0.008853766003410592	1.6067201293998772
Hmg20b	0.09927782594519666	0.2886146301326278	0.1145744153412948	0.5828254694227382	0.008858421823951029	1.4201164566818625
Rpl7l1	0.09927782594519666	0.9687593342905152	1.3552277046965446	0.3154437557469893	0.00886346846751492	0.5585208398847683
Odc1	0.0996988800536511	0.9709110621882748	1.3605391911437892	0.31225398704919105	0.008909820827290261	0.5559128151620918
Fam162a	0.09975708966017124	0.9984811443869412	1.3685170945230525	0.3729441810616102	0.008923788864152401	0.579664037146449
Gm9294	0.10011343196247455	0.24768275999534686	0.16323886585050282	0.39043315247829746	0.0089732986854194	1.1953118085180907
Gm43560	0.10011343196247455	0.6090513071112517	0.300896317233873	1.1299799804753916	0.008975531091732632	1.6373172498515631
Abhd14b	0.10011343196247455	0.4433356393540289	0.705590524605708	0.0	0.008982057472204439	0.586307197169248
Wdr1	0.10024578365729883	2.9088304904246938	2.418982279642712	3.736907227698996	0.009002740852175695	1.3854728806006005
Ghr	0.10043800255086685	0.512188262330946	0.22408560431020508	0.9992189461279127	0.009028829227551563	1.6332345867710043
Epha4	0.10066200702795544	0.9482472721084165	0.5481686216467183	1.6245707050317637	0.00905781152870179	1.6952744477149553
Tspan3	0.10077193016623384	0.6217903041451717	0.9357438665069278	0.09105928205744127	0.009076557857679236	0.5636382482907051
Serpinb6a	0.10103674485717057	1.9515598982348252	1.4434591903564546	2.810492047267309	0.009109288244592003	1.55946621179764
Tmem259	0.10174169444592633	0.19361995591190134	0.05967236076934247	0.42005517627194133	0.009181785605972437	1.3400889075194466
Tet2	0.10188387246661611	2.6783365742857086	2.1681354738384004	3.5408193869466325	0.009203569498741772	1.4332781613802443
Rpsa-ps12	0.10255321556757055	0.1540343537211506	0.06480751859507232	0.3048701940533306	0.009273045590424437	1.225451709596305
Osmr	0.10291715465097073	0.4623577243841803	0.7236217697219671	0.020697076313160208	0.0093149973014499	0.5921815877724764
Gm20900	0.10390683898775278	0.3460092186335674	0.251474230788558	0.5058183647525117	0.009413703953987093	1.2032356142113216
Leng9	0.1040224290927381	0.03762390524932739	0.00213827269083174	0.09761152219345101	0.009433316944086619	1.0952695372528434
Tdpx-ps1	0.10413828227291785	0.13377653112703128	0.05994074371199104	0.2585941717572183	0.009452974128991576	1.1874193715297028
ENSMUSG00000107372	0.10426279016911622	0.6907860562852693	1.0531120190049246	0.07828264311632867	0.009480246795840301	0.5251942578559043
Nmi	0.10426279016911622	0.6960514141928371	0.3437401681568391	1.291625187253691	0.009485913855797489	1.7054079661822066
Pdhb	0.10426279016911622	1.8736709663031124	2.3775350923015264	1.0219006580676977	0.00949176191697754	0.5986320209303674
Gm9892	0.10453205058247898	0.20646656330993493	0.09668163005716812	0.392055379046755	0.00954178226967073	1.2693340901262198
Snrpa1	0.10453205058247898	0.5100227368444488	0.7568770799559362	0.09272134729883899	0.009543711021420974	0.6219680134515986
Prep	0.10453205058247898	1.3232866416083704	0.8841077711440328	2.06570806548856	0.009543831331739513	1.6271405024920935
Cracr2b	0.10456298750875276	0.3752307321781303	0.5900128473856033	0.012146680279782884	0.009562735920654005	0.6365650956493947
Frg1	0.10456298750875276	1.0462615196217289	0.7003492209100819	1.6310180245866552	0.009565032512883272	1.5473398006901484
Lims2	0.10477879285329003	0.6312301147640229	0.2966375206308149	1.1968509286558746	0.009598751858517897	1.6942675911361142
Gm28417	0.10477879285329003	0.16062205041418592	0.03926008722434036	0.3657815596160677	0.009609683628998432	1.3141864836393382
H2afy	0.10477879285329003	2.146112547748472	1.7379485780618185	2.8361040203140058	0.009612395407630474	1.4010869492039792
Gm8430	0.10478659254349068	1.5694532661209348	1.2621784254320172	2.088894068237914	0.009622318911067466	1.365451121587819
Gnb4	0.10553976417765482	0.5660992511350077	0.25321876498519885	1.0950162634358753	0.009700755125643844	1.6717083417280447
Arhgef28	0.10606761008699297	1.2723454410729378	0.8694014753763676	1.9535126211790446	0.00975859294912844	1.579924195033821
Vsig2	0.10676212419137084	1.8329509618341095	1.346764129181682	2.654838226556071	0.00983187224539162	1.5573947893223148
Papd4	0.10695998414651738	0.3010300664935187	0.11065642185952096	0.6228521800414671	0.009859492387495318	1.4611649004148377
Lbp	0.10705447693324423	0.5198207232401595	0.8273203060019438	0.0	0.009877609910360846	0.5472494322508428
Ifi30	0.10707848305775516	1.0187599047646398	1.35952288602438	0.44270819834936487	0.009889234243734682	0.6114406462826136
Ddit3	0.10780703156521061	0.47887922081938666	0.7329662944001315	0.04935107262336567	0.009965992724657431	0.6055230710569589
Chad	0.10822104885753747	0.595188240793641	0.9310739946124743	0.027381371242755817	0.010019436921990064	0.53202589549083
Sfxn3	0.10822104885753747	0.5960996580808163	0.31490095304803883	1.0714593737314642	0.010023285192956458	1.5753729350713956
Larp4	0.10837402702669409	2.6101094611810525	3.124257871504815	1.7409538151575488	0.010046977022246245	0.6645932190843971
Gm37296	0.10840071805757331	0.4733132250065119	0.18397266341391721	0.9624365553178028	0.010058977000773059	1.6575015758043177
2410004I01Rik	0.10936308104365768	0.7849528225628244	0.40869650038825606	1.4210051767150713	0.010157888986216711	1.7186137511151685
Gm42699	0.1094042129863187	0.24913104420260782	0.06750755088385735	0.556161235289067	0.010171323140555815	1.4577519699983594
Eif3h	0.11001057489881665	4.2049979483435935	3.6618861450772298	5.123115520531969	0.010237363692253676	1.3134416693118387
Hspa4l	0.1101207445661868	1.2124358182524317	1.6560157659825234	0.46257447804203844	0.010257292551859226	0.5506648329329465
Hp1bp3	0.11031154234574851	3.1338204755424792	3.602089716016938	2.3422224737880355	0.010284758034168643	0.7262401821841699
Hdc	0.11143300386056644	0.5275322612837746	0.8164664378279173	0.03909591522105718	0.010403996700153892	0.5720424520827265
Gm5148	0.11143300386056644	1.067563026097752	0.7903919933164371	1.536114057704261	0.01042012740524276	1.416513292715571
Spg21	0.11143300386056644	0.8363121583337292	1.1554378494116517	0.29683777579724113	0.01042969242438264	0.601658626413759
Gm26785	0.11143300386056644	0.14219369196658224	0.03335298951491395	0.326186308015831	0.01043172590187452	1.2833816919021848
Spink5	0.11143300386056644	0.6762212192939338	1.0132222335549912	0.10652902851928896	0.010438276108555697	0.5496308405880042
Snn	0.11151633409329	0.24706363724879826	0.04647071822264962	0.5861611908406209	0.010455881237042218	1.5157243898181825
Gm8894	0.11196864499351024	0.1494988947018246	0.08757237057310216	0.2541842093003791	0.0105081294246985	1.1531960936443062
Ppic	0.11278567784603806	3.854023234811022	3.3295620729787694	4.740612341717925	0.010594717892567196	1.325910622126349
Gm37738	0.11302458741235685	0.2039677059013702	0.04279062739622055	0.4764337195648374	0.010627092138068702	1.4158486668137735
Atp6v0a4	0.1135226175797176	1.3391682887571632	0.9489186843596848	1.9988759533338523	0.01068389485306481	1.5387383667672774
ND6	0.11369684397039553	4.991909002091573	5.305516927764851	4.461762270596268	0.01071983611128158	0.8661878689987639
Crebl2	0.11369684397039553	0.80401805434276	0.5012277742319478	1.3158778135777047	0.010724086593522475	1.5426558536478883
Plekhb1	0.11369684397039553	1.2381366475242144	1.6766448966554621	0.4968488930404374	0.010734643348861693	0.5592258035090083
Rnf122	0.11369684397039553	0.31523784341726535	0.1361057751117373	0.6180563398385153	0.01074025547172014	1.4242127584285693
Ckmt1	0.11416084139114611	0.2857111087278292	0.0763353857277674	0.6396557833231717	0.010798501922424224	1.523368835648299
Usp18	0.11416084139114611	0.5141545946582348	0.18962311289276457	1.06276733764272	0.010804149927791246	1.7339670987282363
Tardbp	0.11463274029060604	2.375523726114686	1.9165559310700784	3.1513978558329514	0.010858883482712944	1.4233904488537656
Klhl9	0.11568357668661373	4.994162617682243	4.476487851589253	5.869279484172777	0.010968592200778227	1.254322052806041
Ift20	0.11582057964197842	2.247252606420621	2.6811952258038434	1.5136829403204115	0.010999597542312839	0.682844235671177
Gm6421	0.11582057964197842	0.11946581240044266	0.06543148901817089	0.21080954954666395	0.011001937310455068	1.136449937914322
Gm10052	0.11586376848241847	1.0140772664119628	1.3422810247091708	0.4592566273857298	0.011023364273134745	0.6230066383972515
Rpl18	0.11586376848241847	4.530844028492892	4.041273988596636	5.35845052450799	0.011026402571745097	1.2612785059671043
Gm10116	0.1163968427611254	2.3542358309143516	1.9824344798222764	2.982757162522384	0.011096071496605738	1.335404747184829
Lpin2	0.1163968427611254	2.2841990889337347	2.748335967816045	1.4995867460612557	0.011097590017207474	0.6668523759671499
Pitpna	0.1164953720935209	1.3327068636361699	1.7422104431286605	0.6404508125893409	0.011117220922105774	0.5982220717961044
Gprin3	0.11670806168887306	1.2016627885249596	0.8002493878145286	1.8802425849640219	0.011147773554991653	1.5999131034065155
Arhgap28	0.11702266917923237	0.29570701773684355	0.04174473214131122	0.7250242148150052	0.011188107563005697	1.6558991484115402
Ints1	0.11726949119918681	0.18656931111254163	0.05866159485111926	0.4027942600306605	0.011222010185932727	1.3250638984669476
Mnd1	0.11749913628636796	0.09136981196395198	0.0	0.24582830361729938	0.011254310944827864	1.2458283036172995
Abcd3	0.11771956088124792	2.869373803799244	3.41385399444367	1.9489430053289032	0.011285768095030008	0.6681106826463101
Vcl	0.11801823942656883	2.5789248069911475	2.0636207979250076	3.4500339651743843	0.011324773062725235	1.4525407218113924
Fam117a	0.11815477508560039	0.5821366982344551	0.8478815054872196	0.1329014288309724	0.011348257396182884	0.6130812097349647
Ubc	0.11844253240966415	6.333608069297415	6.872280567923933	5.422995035904969	0.011386303203530105	0.8159001677450163
Ccdc68	0.11847086851470569	0.3942015592258969	0.6111925597944333	0.02738343921718041	0.011403307856956285	0.6376540364289298
Gm16238	0.11847086851470569	0.10414391279687119	0.05094588829114829	0.1940739066041647	0.011409848145177278	1.1361897124368074
Arl8b	0.11923481298064882	2.52342313980328	3.086900652866545	1.5708778201010933	0.011493900688907889	0.6290531721875559
Gm5045	0.11934645209578316	0.09037754043405744	0.04567710324133886	0.1659425652122245	0.01151881250311421	1.1150120449210301
Fermt2	0.11934645209578316	2.538021483984339	2.0711959604167935	3.327178916681857	0.011525637157580466	1.408955655208212
Spty2d1	0.11935100606315219	1.5619792602628235	1.0763698059570415	2.3828904806368834	0.011536564733696608	1.62923313127145
Slc6a14	0.11943148848244695	2.578632298459781	2.003511288601607	3.5508606722676475	0.011557123664482869	1.515180145830737
Polm	0.11943148848244695	0.17677082156005325	0.024544004264967105	0.4341066317493656	0.01156533394619126	1.3997511339478568
Rnft1	0.12003660924325799	0.8075046472665852	1.1578693030893432	0.21522153861382795	0.011634479788691877	0.5631580823148276
Ust	0.12065408545295175	0.2676268587690875	0.09801642736618732	0.5543492547120854	0.01170493060984699	1.415597450067759
Atp6ap1	0.12067807166731101	1.153302768954286	1.5571933815334162	0.470535304832423	0.011722243808654973	0.575058310197338
Gnpat	0.12067807166731101	0.7153664485489316	1.0309752111334514	0.1818373498941478	0.011728466367666607	0.5819063390904634
Nipal1	0.12119755471916004	0.7323214859131678	1.0687957822908334	0.1635196991794952	0.011789603960818115	0.5624139942373134
0610030E20Rik	0.12154872905401837	0.3311186600894481	0.12388554360185772	0.6814413093898986	0.011838886385822874	1.4960965722551884
Rpl27	0.12154872905401837	3.1288220488195018	2.7244957452910024	3.8123260381176802	0.011845126583559434	1.2920745161817022
Adck4	0.12162409606700589	0.39627830884407217	0.6306964633715515	0.0	0.011863158755217623	0.6132349106420744
