	adjusted_p_values	mean_all	mean_kmeans_1	pvalues	ratio kmeans_1 to kmeans_0
Gm10131	0.3880543139108859	0.7922912282729726	0.1504564272052614	0.05133506571193748	1.8931042294451372
Nadk2	0.3880543139108859	0.8028729714494416	0.045057174043097066	0.051354486206673024	2.0258992520563974
Klf10	0.3882996127887677	1.0721642409504004	0.0	0.051421858279048355	2.2588544722790336
Cars2	0.3889473236028815	0.15153746964826073	0.3108055729974745	0.05154260136569696	0.7809208963150083
Hace1	0.3890272823688273	0.25073137990612715	0.7189788616572351	0.051588172390004516	0.6439358827911866
Tmem150a	0.3892173771131361	0.6530809104604917	0.0	0.051662084822436886	2.0671583246371332
Prdm2	0.3892173771131361	0.9917428316643835	0.1128842387451224	0.05168361601892556	1.9978861344849224
Tsg101	0.3892173771131361	1.6817165905846696	0.4277326764006006	0.05171835686174729	1.95807896201058
2010111I01Rik	0.3908501895222434	1.4158703506006969	0.2783279247898377	0.051970460334747635	2.190071101724338
Epb41l3	0.390958475709508	0.5042378470187853	0.006738511778365147	0.052054549208000574	1.9766795423299734
Cbx1	0.390958475709508	2.9395255620337735	2.1145502024996183	0.05205515621017543	1.4700927855389336
Ldha	0.39097232759506884	3.671033010284546	1.0941501941351082	0.05209215045364488	1.835060628473237
Tmem128	0.3914544124921932	1.3724365157968803	0.0	0.05219157544960195	2.4245718330766604
Rell1	0.39194936716213935	0.7286770772247788	0.0	0.05229280417770519	1.8598101135900391
Nt5dc2	0.39323875273251546	1.4307137538929802	0.4126571926110044	0.05250018410570759	1.9403050519551654
Crebbp	0.39385278280496067	4.33617933201179	2.5229555100230807	0.05261757037203736	1.5464433762224006
Farp1	0.3950781350015644	0.9583660635666449	0.0	0.0528395102692784	2.328681922140694
Ypel2	0.3950781350015644	0.6868223829150695	0.0	0.05285231186571319	2.1142062365202774
Rusc1	0.39699600470049695	0.44710401411686773	0.0	0.05314456990012047	2.040974608086695
Fam46a	0.3970227251089418	1.080957200461111	1.5719693586640235	0.053183840727530636	0.584164741932909
Cops4	0.39730295813043304	0.9448989571960061	1.4668646101723757	0.05325941924873015	0.5828566409674139
Rbm26	0.39730295813043304	2.23639550325052	1.3179903531306498	0.053292817902598766	1.658825021483973
Arf3	0.3974602585727481	1.2991800638886895	0.42134010159216345	0.053349650818044846	1.9634721674331286
Myrf	0.397979385855839	0.4802665024591714	0.0	0.053455111253135255	1.9653909353688255
Cirbp	0.3981866556462849	1.0307622101588365	0.006738511778365147	0.05351874945529047	2.1194218631736
Reps2	0.39850169176799116	0.6082994477334465	0.0	0.053609214337206855	2.1525863248782278
Esyt2	0.39850169176799116	1.3372706998804835	0.2873775069344283	0.05363274589379509	2.111191723923861
Ndufa4	0.3987111291574824	3.6511670946500776	1.8699171616310362	0.05369677887961059	1.4861647698413007
Pgm2	0.3992997705496954	1.3683373012942248	1.7374630509548559	0.05381195325487669	0.568614394477024
Igf2bp2	0.3994108234522345	1.1613084742270219	0.44637937465501604	0.053862827940155684	1.8235160261320948
Zfand5	0.39941467855408236	3.5033684896199735	1.992601659759554	0.053917656209134954	1.6144355624069004
Ctdspl2	0.39941467855408236	0.9997488588049593	0.4209748702090057	0.05393516561972775	1.7117395762967464
Eif2s1	0.3996692061033361	1.903469421250563	0.395328124091337	0.05400546765920293	2.103370072736737
Gdi2	0.40058415735137204	3.3014518272586284	1.4574500830517179	0.05418784307063403	1.8252674441850751
Cdc40	0.40058415735137204	0.7947186904288585	0.0	0.05422831276399035	1.8501041929174133
Pld6	0.40058415735137204	0.3205697019116665	0.0	0.05430689391378985	1.613603786867417
B630005N14Rik	0.40058415735137204	1.0459843651250422	0.3090476384301085	0.05431159850604188	1.9794610027675854
Glt8d1	0.40058415735137204	0.416751914581632	0.9035065862087468	0.054316581927237234	0.6005056465174458
Gm13436	0.40058415735137204	0.7658330259174473	0.48688586306108417	0.054387323190429875	1.503728917121484
Id1	0.40058415735137204	1.122352626421422	0.25041038117822434	0.054402425199142866	2.0160307467247915
Gm4613	0.40058415735137204	0.5208533459591956	0.4317438982059716	0.05441721314015312	1.3754235398783337
Hmgn5	0.4009871828825825	1.3194668390927429	1.8491728349819745	0.05451308894101879	0.6189042147690399
Etl4	0.4009871828825825	1.724650257970209	0.8127122700300297	0.05455336332644964	1.7779852209455094
Akirin2	0.4009871828825825	0.40019929565530943	1.1814972405046793	0.0546580912262904	0.5630398110275744
Mrpl52	0.4009871828825825	1.5847842188078276	0.8498904975195714	0.05466099581176388	1.5445795647789746
Bmp2k	0.4009871828825825	1.3130081498456958	0.7922573516077975	0.05467162178350839	1.6846543377406027
Syt7	0.4009871828825825	0.11149213450780372	0.3616333725410997	0.054688263636867546	0.7344120819643145
Sra1	0.40132285334194917	1.5544278209739089	0.0	0.05479176145682836	2.1317237909123
Slc22a23	0.40132285334194917	1.2506233950531989	0.37066531311198536	0.05480620464141156	2.0254073982350578
Tnfrsf12a	0.4030751129875088	1.0011185738155695	0.0	0.05508173799703438	2.013457214473245
Igsf3	0.40313139486274946	1.1578431026904594	0.16997703495180583	0.05512567217353609	1.844063185531468
Murc	0.4031742659770847	0.595411494897458	0.0	0.055167781427413735	2.250681437018755
Taf10	0.4040817753521396	0.24290865307097914	0.0	0.0553282876797005	1.233392778196869
Ip6k2	0.404641392017791	0.6694789792042809	0.0	0.055464043169515795	1.9511114016993698
LOC102642043	0.404641392017791	1.587890255719399	0.5993008461915602	0.05547766994759788	1.9387744322088742
Zbtb38	0.4047704894121272	2.582574941418271	0.8686109880223278	0.05553176003262664	2.0864862630205545
Arfgef1	0.40484366704282576	1.5497432037158003	0.20061508281334875	0.0555781964914497	1.959555787213196
Atrx	0.4048648415437051	3.7988800478403513	2.1462196419293433	0.05561750228164896	1.565073042054728
Rab6a	0.4054827843837411	1.4227008283869718	0.22889429006023	0.05574137389142884	2.047896576579965
Gyg	0.4054827843837411	0.9847045144854785	0.0	0.055775299838813616	2.4050305894788897
Copz1	0.40578466297873966	2.097957550607835	2.6762209160278045	0.05585330567476854	0.5901999289372882
Ccdc120	0.4061559398904285	1.0675328280369498	0.0	0.05594092420319486	2.1322773171005105
Alad	0.4070601919570089	1.8741794544904757	0.5415034307063717	0.05613777305538144	2.0757073215498534
Tardbp	0.4070601919570089	2.375523726114686	1.5990815617155314	0.05613866173352977	1.5972557063937651
Nck2	0.4077958172109417	1.4224642769779112	0.31620999163249375	0.056325667079739225	2.1040829099115843
Cd47	0.4077958172109417	2.07188478989424	1.1093940089729215	0.056447546207158306	1.703440832244375
Ube2v1	0.4077958172109417	1.3843897704817782	0.20967331276465576	0.05653786576466539	2.098640221383875
Rbpj	0.4077958172109417	0.8705215700535337	0.2388462996793557	0.05662657037134834	1.7891720929383343
Nme5	0.4077958172109417	0.2211904124197219	0.750822312906508	0.05666361193288852	0.6352938932888332
Hadhb	0.4077958172109417	1.2971509386167888	0.019099799327456944	0.0567600369953504	2.2006059278446686
Gas2l1	0.4077958172109417	0.199856750465325	0.23597477799912264	0.056798342591399924	0.8090779988398031
Gm6977	0.4077958172109417	0.20233521867519502	0.04029620202761411	0.05690764612553473	1.2019450930390474
Pdlim5	0.4077958172109417	0.9026841567920332	0.0	0.05717630245709068	2.203987081387597
Tuba8	0.4077958172109417	0.7391358385480526	0.0	0.05723280943423396	2.212994989106135
Gm42676	0.4077958172109417	0.4723010646096638	0.0	0.057252001355291335	1.8864603278990772
Brd1	0.4077958172109417	1.7058709723797865	0.6616201261840854	0.05735847573773377	1.7630399634768439
Trim2	0.4077958172109417	1.0499808632342287	0.0	0.057391872168584726	1.847775603639231
Mfsd14b	0.4077958172109417	1.1965361615321972	0.05928903378703328	0.057446689599714135	2.343627515631
Flcn	0.4077958172109417	0.7613743674341767	0.6960205680213147	0.05744878496399321	0.6556326600762864
Hmgcr	0.4077958172109417	1.9440599516449242	0.6977707899177972	0.057659008117528075	1.8160533341476097
Emc7	0.4077958172109417	1.340492799942627	0.3554884850247305	0.057921280560330315	2.033392630462869
Hectd1	0.4077958172109417	1.8671578059337395	0.7709888019502082	0.05792675669930838	1.7180086363214668
Mia	0.4077958172109417	0.4751447839135481	0.7378188017633742	0.05793352367377552	0.6249897334926412
Fundc2	0.4077958172109417	1.3481993704140816	0.38778375438322527	0.05805670026970906	2.0491209466960925
Nup35	0.4077958172109417	0.21748840529642988	0.6165240655284799	0.058094051731358905	0.6186112668066444
Gart	0.4077958172109417	0.19886556349349127	0.3514994098642116	0.058107646829927154	0.7745897674009486
Hmox2	0.4077958172109417	1.5632829167655033	0.41095210263138865	0.05827223130038148	2.1378892401373135
Atp5d	0.4077958172109417	2.589693554148566	1.5026431215206273	0.0583069097796276	1.6106770828141703
Atp6v1g1	0.4077958172109417	4.504367009355616	2.681655221049936	0.058381318591974	1.4479198339489403
Vps28	0.4077958172109417	2.1987570818373516	0.6569651862071585	0.058385624007858204	1.9653506584887828
Ajuba	0.4077958172109417	0.6308043897821461	0.0	0.0584622438710786	2.30033402015249
Sri	0.4077958172109417	2.2898395646359986	1.2791081409311646	0.058480314138001796	1.69993959364043
Lamb3	0.4077958172109417	0.8161957636904057	0.20086180442057072	0.05860742512240197	1.8251493487150632
Prim2	0.4077958172109417	0.5810223447380715	0.0	0.05871760772601033	1.9376014114472424
Dctn1	0.4077958172109417	0.4657904889962773	0.8562076617099833	0.058808333277038466	0.6254545330282602
Dusp6	0.4077958172109417	1.7535263585197856	0.32148825510423823	0.05884876089140326	2.04658475736904
Dnttip2	0.4077958172109417	1.3887047032051274	0.12877171660863138	0.058889477168873876	2.144848927776141
Gsr	0.4077958172109417	0.5253104669636223	1.5185795704977332	0.05890734632491659	0.5910557122021808
March9	0.4077958172109417	0.06474608547022988	0.40600399974902884	0.05896236260097105	0.7457517168422914
Kdm4c	0.4077958172109417	0.891587603388989	0.014816401607727873	0.058970038436991154	2.1535313030522434
Arhgap1	0.4077958172109417	1.9432785919760631	1.0692193784767285	0.05913802285928641	1.845777422958706
Man2a1	0.4077958172109417	0.7209721648166151	1.4633647257609845	0.05916115278125715	0.5696850518204474
Rin2	0.4077958172109417	2.486287984936107	1.7043605086414284	0.059164070903474184	1.6575394636251566
Lrch4	0.4077958172109417	0.660730428394578	0.0	0.05922617319069679	2.0699264195364058
Trim12a	0.4077958172109417	0.5645255264448226	0.0	0.05927695180716746	2.134577878130271
Fam21	0.4077958172109417	0.8253342309321878	0.0	0.059468558020682356	2.1633687394118954
Cldnd1	0.4077958172109417	1.17242377398322	0.2903817463380183	0.05954338565987576	2.0461747774075736
Usp6nl	0.4077958172109417	0.7172365093540017	0.0	0.059665403582982564	1.9970445168187467
Top1	0.4077958172109417	3.030134364765077	1.6755136179267454	0.059702629125419404	1.4922049207078467
Cdc14a	0.4077958172109417	0.43149344672597706	0.9307006055604037	0.059714219959742666	0.5887099290851722
Hnrnpu	0.4077958172109417	3.449068893336576	2.418660358162661	0.05996782808564984	1.4560039489215442
Zfp131	0.4077958172109417	2.0175125199006634	0.7348528354042618	0.06013032470898917	1.8862222819074643
Gif	0.4077958172109417	0.2090798018335239	0.543820632991925	0.06013937470421854	0.6477436423828588
3222401L13Rik	0.4077958172109417	0.08925811042371525	0.4623993343388244	0.06015060024029555	0.6838077510833366
Slc1a5	0.4077958172109417	1.7474543475314466	0.7943072818906393	0.0601544763285523	1.7939448301724659
Phf5a	0.4077958172109417	1.5071970334795588	0.0	0.060294490106718876	2.1556972798648135
Bach1	0.4077958172109417	0.9496325594235575	0.10721284988308467	0.0604965211179299	2.1938591355857415
Ckap4	0.4077958172109417	0.9142379527432917	0.07113774393677623	0.060537791450502546	2.1284260338597223
Gm28439	0.4077958172109417	1.1543141108914308	0.9612568651251319	0.06058187615623886	1.6056617538258564
Sh3d21	0.4077958172109417	0.5061415792785791	0.0	0.06059519134839669	2.0382945731983244
Zcchc11	0.4077958172109417	0.9837465519218673	0.30422054168544055	0.06065061033746122	1.7474143483541447
Arid2	0.4077958172109417	1.8071473816466153	0.782613028245678	0.060674941620500425	1.7777597230543378
Erbb3	0.4077958172109417	1.9468011086470571	0.9731075579360287	0.060801077273733205	1.830272748299464
Ophn1	0.4077958172109417	0.2698771005711756	0.3736688179498985	0.06085088747976408	0.7650914320712818
Txnip	0.4077958172109417	2.437693030126374	1.1783318995509666	0.06086019140149034	1.808772219820303
Ankrd12	0.4077958172109417	2.179965724964695	1.1188079540634126	0.06111302150920275	1.7167102507798397
Gid4	0.4077958172109417	1.3401903153352817	0.2713960247114377	0.06117965518236064	1.9878105015701586
Foxk2	0.4077958172109417	0.18400386910465613	0.24917764744687154	0.061298086205862704	0.8262047496924153
Gm4204	0.4077958172109417	1.0091882969269383	0.4358571596935885	0.06132621617904249	1.637394814222318
Rtf1	0.4077958172109417	0.5190442012770189	0.0	0.061350856979467384	1.734919801290948
Strn3	0.4077958172109417	1.8220521384705284	0.9082009008716526	0.061357813487058536	1.7363202157911497
Pih1d1	0.4077958172109417	0.41761995651844885	0.6281796810556185	0.06138322343849402	0.6868149753280117
Mal	0.4077958172109417	2.6161463444627833	1.5932353428870998	0.061403948785440476	1.6578689999169156
Gm12966	0.4077958172109417	0.3006732015623986	0.0	0.061417679801881946	1.430809940402008
Dgkg	0.4077958172109417	0.28291098542452503	0.3311829772821046	0.06145898632022175	0.7863272098873153
Rbm5	0.4077958172109417	2.5257756420426176	1.3031299311803823	0.06154749994600969	1.6775622037353213
Ppm1l	0.4077958172109417	0.83910286532897	0.006738511778365147	0.06156821830504507	2.1497365734745375
Rapgef4	0.4077958172109417	0.43877960956915096	0.014816401607727873	0.06158932513247343	2.002653416127538
Sphk1	0.4077958172109417	0.7568782595384812	0.006738511778365147	0.06171789550896163	2.2078020187602774
Capsl	0.4077958172109417	0.2608541483827517	0.4148123258082515	0.06175501444055452	0.7289062164115125
Gmnn	0.4077958172109417	0.3426652267769774	0.2880130296200839	0.06179779045923026	0.8032207811350225
Rpl21-ps8	0.4077958172109417	0.5067216251597527	0.37430843632516164	0.06184329755188178	1.3122966281707569
N4bp2	0.4077958172109417	0.9065769526638753	0.05716406126809665	0.06198205799894042	1.992378665602941
Ctnnd1	0.4077958172109417	1.8141465792363196	0.5426622168884963	0.06198703403293634	1.9009860205550417
Plscr2	0.4077958172109417	0.4847750955658149	0.0	0.06199244072847558	1.9443944597435472
Gm37783	0.4077958172109417	0.31223120195974496	1.0063844217452562	0.06205130113233914	0.5666238141253392
Gm16288	0.4077958172109417	0.23382894197193443	0.09072175151734561	0.06215132626519584	1.2244841061394
Timm10b	0.4077958172109417	1.457186747112404	0.4620030846587098	0.06222331846733088	1.7811330528408922
Rpgrip1	0.4077958172109417	1.6633040078107157	0.7038610413202746	0.0622771017348793	1.7756634571588077
Anapc2	0.4077958172109417	0.8816774942937631	0.013091177152377807	0.06232853151458694	2.13077773563005
Ino80e	0.4077958172109417	0.46285569299224427	0.0	0.06243716357865835	1.8108254962184263
Tsr2	0.4077958172109417	0.458579251165543	0.27039545559099565	0.06244717033608382	0.8153660485665081
Hexb	0.4077958172109417	0.2516827846119344	0.4521040409904927	0.062477197742511655	0.6886558895035451
H3f3c	0.4077958172109417	0.4782873640959286	0.21722026046118284	0.06264600808851825	1.452540380442196
Cdv3	0.4077958172109417	2.6415566266200203	1.499381758542791	0.06275413253153066	1.5846256635987594
Sf3b6	0.4077958172109417	1.5747217008586885	0.3721964565420857	0.06280880945350066	1.925402090560226
Slc7a5	0.4077958172109417	0.22984220274034853	0.1182904763713266	0.06282086832718406	0.9082523505168473
Gm13340	0.4077958172109417	1.388496962693943	1.3357494352937793	0.062848308659964	1.2819809852772344
Dyx1c1	0.4077958172109417	0.05133399763068399	0.21479186026497146	0.06286391010849722	0.8231862862349762
Gm43581	0.4077958172109417	1.0337576057542228	0.012734548723031584	0.06294799485080273	2.297579333373538
Prkcdbp	0.4077958172109417	0.37460395067031793	0.0	0.06307136524276526	1.8347304847937396
Hnrnpa1	0.4077958172109417	3.8092181493154493	2.472366221040834	0.06309677774317284	1.3770697218327062
Cycs	0.4077958172109417	3.1123436959154156	1.5820008922231932	0.06313930476485964	1.5396722147904278
Nrp1	0.4077958172109417	2.667825855909201	2.8113379666342984	0.06314242557938061	0.6556288396570916
Dmxl1	0.4077958172109417	0.9708378682122837	0.09949878124072929	0.06325115884562123	2.063052089729916
Psmd8	0.4077958172109417	1.6714207127223328	0.28065236069500143	0.06325237827878309	2.0734904711848334
4930550C14Rik	0.4077958172109417	0.15685109758363405	0.5967465635103184	0.06328512915501536	0.6659267415086725
Hltf	0.4077958172109417	0.8245924926890369	0.07838883311449021	0.06337205430408004	1.8962350253599507
Zbed5	0.4077958172109417	0.2914313116126184	0.0	0.06346403784102789	1.4137960296547925
Txn1	0.4077958172109417	3.4840085164997228	1.7610117649971224	0.06367394620313052	1.5285998622079944
Smarcc1	0.4077958172109417	0.6707905594293582	0.04812458256886653	0.06379664165216295	1.6280855185993792
Slc7a7	0.4077958172109417	0.530869018990389	0.03355769024924896	0.06381984174409477	2.1875762117379263
Srebf1	0.4077958172109417	0.6443434802795477	0.6833449829328413	0.06382019384514372	0.7186582200738472
Gm43560	0.4077958172109417	0.6090513071112517	0.0	0.06390124235532012	2.1299799804753916
Mtfr1	0.4077958172109417	1.0989275748787615	0.5262937868874464	0.06391699974767114	1.9715654101903595
Gm37401	0.4077958172109417	1.2662732817874547	0.7889145564020458	0.06398212183543132	1.6417153208907922
Ankrd46	0.4077958172109417	1.1727602001147854	0.0	0.06399593611520261	2.3539879842357863
Srpr	0.4077958172109417	1.662565974728748	0.5891639803594223	0.06400233008107166	1.798857799287329
Apip	0.4077958172109417	0.8381743181248106	1.000227224711403	0.06407422951484927	0.6046716782316477
Dnajc30	0.4077958172109417	0.3506085817933738	0.6968795045306568	0.06434843006567778	0.6500225744555527
Jund	0.4077958172109417	0.5404414978767245	0.09072175151734561	0.06454403231793178	1.4675632697284007
Iqcg	0.4077958172109417	0.05628763919294653	0.3083631877648846	0.06459888871876157	0.7738671174911423
Dalrd3	0.4077958172109417	0.7429212516820777	0.06668381950833703	0.0646113498194619	1.5858029597212047
Errfi1	0.4077958172109417	4.3335107493822225	2.679713973566466	0.0646393669626311	1.4292088745767157
Cyfip1	0.4077958172109417	1.6034017721160339	0.3192180500820228	0.06467708850785127	1.9936169872358884
Alkbh7	0.4077958172109417	0.27079618754314744	0.414982499482658	0.06470225465436359	0.7421832224995194
H3f3a-ps1	0.4077958172109417	0.20832915367589652	0.07696048126170806	0.06476031805591463	1.2105049800832497
Ldlrap1	0.4077958172109417	0.16839654551718775	0.6056292443510709	0.0647929523834466	0.6228087857257226
Chmp5	0.4077958172109417	3.263613530187927	1.6194569500130933	0.06482356699161186	1.6530346653442014
Sec62	0.4077958172109417	3.2976305952177567	2.2091100696192525	0.0648651259406854	1.388132186873021
Med13l	0.4077958172109417	1.596504680270179	0.44955901808153076	0.0649279065667457	1.8131983452412463
Cul5	0.4077958172109417	1.479490755023513	0.3186614266116088	0.06493392403003109	2.018472230149021
Dennd2d	0.4077958172109417	0.6438175698120366	0.695182254560473	0.06514186066870513	0.6404295978198559
Tnfrsf4	0.4077958172109417	0.7101922499426239	0.006738511778365147	0.06516099870446047	2.2573596541105863
Cd55	0.4077958172109417	1.5777166243890806	2.451441788032931	0.06517673576239724	0.5828360438706434
Srpk2	0.4077958172109417	1.7508865931686495	0.7000030391025404	0.06530349700097214	1.7764529569247773
Ammecr1l	0.4077958172109417	0.7128391814618154	0.0	0.0653604077791952	1.846769434122911
Edem2	0.4077958172109417	0.3982402958518332	0.7768116405438769	0.0653669665887834	0.6318627347647818
Pin4	0.4077958172109417	1.05153255887767	0.08559996482921008	0.06538674124291331	1.7954145673839432
Prkcz	0.4077958172109417	0.7267817067320465	0.0	0.06558616698601175	2.1664468962377645
Mtif2	0.4077958172109417	0.714440613408483	0.0	0.06572497043538483	1.9678738135673064
Vcp	0.4077958172109417	2.0359156177162285	1.0509249318600535	0.06583940602205086	1.5817698562540567
Snx6	0.4077958172109417	1.9099651209371524	1.0405363875204487	0.06585789773509461	1.754326248154712
Vps29	0.4077958172109417	1.531372047633596	0.47048065143564377	0.06602242847076745	1.9519615158561678
Gm13092	0.4077958172109417	0.3321526641635	0.7261252328968395	0.06635105127023466	0.7332875184857256
Ythdc1	0.4077958172109417	1.3397924453679473	0.3310508297266187	0.06637294533362442	1.8438047110147795
Gm3839	0.4077958172109417	0.20921583919413728	0.019099799327456944	0.0663854323065505	1.2302479666003274
Tceb1	0.4077958172109417	2.9695203952540283	1.4634892412871858	0.06640923120288407	1.5937105098334154
Dnajb4	0.4077958172109417	3.0332599430770353	1.8796693564246307	0.06642640664390383	1.6003144740129287
Rcor3	0.4077958172109417	1.1944885309572155	0.2967324214847708	0.06644107106913731	2.1011513286278385
LOC102641315	0.4077958172109417	1.6711243152406312	0.6411172646791319	0.06658015730566717	1.7413537736573204
Hagh	0.4077958172109417	0.9880069790408483	0.03022116372857734	0.06674194667161011	2.2232961367355557
Sdad1	0.4077958172109417	0.237635864267159	0.41389695191506815	0.06684264080404265	0.7584795280230151
Gabarapl1	0.4077958172109417	0.5589619308641637	0.04512613321121954	0.06685243973330625	1.7155475525208579
Gm28933	0.4077958172109417	0.8571401995109529	0.062181435108208186	0.06688760000004314	2.142372996565237
Coa3	0.4077958172109417	2.1276078409052626	0.6279093250583591	0.06697359522122885	1.8464032564430732
Gm9803	0.4077958172109417	0.30736092394802833	0.0	0.0670676414339352	1.6176498333982663
Phc3	0.4077958172109417	1.2656282588707837	0.3311829772821046	0.06730208107215054	1.944587883703275
Zswim6	0.4077958172109417	0.6987613205467035	0.013091177152377807	0.06734609558580869	2.1518348360957926
Tmem261	0.4077958172109417	0.3542305224080309	0.0	0.06771882634026932	1.747948505087435
Fos	0.4077958172109417	5.473344361164784	3.8205583764407196	0.06780086269773135	1.421087763843921
Clcn3	0.4077958172109417	1.8196042007474016	0.45041815516972566	0.06789089960490598	2.153148598784103
Dcaf8	0.4077958172109417	1.3943540350277122	0.39437174874660624	0.06792412771077147	1.984301289689446
Yipf4	0.4077958172109417	1.345896983291681	0.8019840512943168	0.0679821884103645	1.7228848556955363
Rap1b	0.4077958172109417	3.9030872750502748	2.9565459557550318	0.0682293597468594	1.4202571305730707
Rps2	0.4077958172109417	4.404926439592514	3.2522882712864902	0.06840329681791536	1.3566382938389057
Shc1	0.4077958172109417	0.8705875440741189	0.006738511778365147	0.0684167082350018	1.5906011388791503
Sfpq	0.4077958172109417	2.539812440073202	1.2516316553157423	0.06843346245788227	1.6000321606175107
Hist1h1c	0.4077958172109417	0.1800343312084843	0.5804467007820805	0.06847310298790321	0.6327325049969431
Phactr2	0.4077958172109417	1.2140923500906584	0.2644824231236822	0.06847436704670729	2.015820524358086
Sp140	0.4077958172109417	0.8755627946404531	0.0	0.06874603101198963	2.239895971268165
Stk38	0.4077958172109417	1.4297608963172825	0.541816426300412	0.06887148631329948	1.8849413907182486
Tars2	0.4077958172109417	0.24086947047097804	0.4778924923436642	0.06889370600906403	0.7218133999785293
Mcm8	0.4077958172109417	0.08972422343970207	0.3661730901857017	0.06890270931373095	0.7385890269211031
Psma4	0.4077958172109417	1.9294468066262167	0.5422898325855434	0.06896429577616596	1.8132281947475422
Zfp24	0.4077958172109417	1.055038862591485	0.02755095033075946	0.06902077891933997	1.9374450664992422
2410004I01Rik	0.4077958172109417	0.7849528225628244	0.0	0.0690456793101826	2.421005176715071
Use1	0.4077958172109417	2.2747815505965554	1.180266347163051	0.06916388865940637	1.6181678292290618
Phc1	0.4077958172109417	0.31395323955135795	0.8995590226449497	0.06923470726240463	0.6459652943657472
Med21	0.4077958172109417	1.575321444681294	0.5674186452425366	0.06930793100625612	1.954558292098823
Rps12-ps3	0.4077958172109417	1.140290106906496	0.8545661905666374	0.06935924196833318	1.4191692556000253
Fntb	0.4077958172109417	0.5464341255400723	0.03355769024924896	0.06944097995557671	2.2907273554778658
Socs5	0.4077958172109417	0.6254190588041899	1.0560537377798114	0.06957293996529458	0.5924339025111334
Plekhh2	0.4077958172109417	1.1413536172507257	0.4415302266820485	0.069623731101216	1.777627888931445
Pdzd8	0.4077958172109417	1.468627120664883	0.8154466830750378	0.06980817871436637	1.862088360350472
Znfx1	0.4077958172109417	0.25375332975614817	0.514661264699606	0.0698642419773231	0.7237674276206658
Nenf	0.4077958172109417	0.44704263400951866	0.006738511778365147	0.06997201343486167	1.693824599396206
Ick	0.4077958172109417	0.7445378203808437	1.333196446440979	0.06998412673001213	0.5949759979951668
Ptprk	0.4077958172109417	1.0553443735927472	0.0	0.07002106733106271	1.8995450058464736
Ndufaf2	0.4077958172109417	0.8516808375280485	0.04117392893957545	0.0700523759687952	1.9810654909093792
Rpsa-ps4	0.4077958172109417	0.17317885676131506	0.05878123439592371	0.07006600683127961	1.1531694353671869
Ptms	0.4077958172109417	1.1298422070073955	0.45076120711596135	0.07019739488720893	1.748753476634335
Xpc	0.4077958172109417	0.3720439848331026	0.4601542519632643	0.07024167263008306	0.7312879717011096
Fam129b	0.4077958172109417	1.3244447218136493	0.5333772134736129	0.07059043532913334	1.8458437404972043
Vcpip1	0.4077958172109417	1.0640626967836446	0.1772232167370746	0.07068909078518051	1.8725871605202429
Tax1bp3	0.4077958172109417	3.9438666708512615	2.2112477438225926	0.0708823742502613	1.5763586953363797
Gm7331	0.4077958172109417	0.9986359518795057	0.852906821896387	0.07103735327857624	1.5115166907012099
Bcl2a1b	0.4077958172109417	0.5583354019929792	0.6347423638269394	0.07105732006753905	0.7010783384355441
Snap29	0.4077958172109417	0.6439485888902285	0.0	0.07126023430171728	1.9759032949492927
Atp5j2	0.4077958172109417	3.57471966636389	2.6260453839763924	0.07129914264489001	1.3239071158652727
2310022B05Rik	0.4077958172109417	0.4889983394083304	0.0	0.07143235724878809	1.823972290879837
Sept10	0.4077958172109417	0.9408423912231577	0.3251785443374225	0.07164512276926206	1.7828399331896119
Tmem14c	0.4077958172109417	1.5357345112006795	0.2818323404606049	0.07180886852422756	1.92909444241862
Pih1d2	0.4077958172109417	0.19958576049560217	0.07348688693293458	0.07189495617645006	0.9315437497863673
Dgke	0.4077958172109417	0.18700256594858836	0.09894289847248863	0.07189495617645006	0.9099653870915244
Tulp3	0.4077958172109417	0.0748931160835686	0.012734548723031584	0.07189495617645006	0.9874255808305458
Pnck	0.4077958172109417	0.17636487898019954	0.3796614449157355	0.07189495617645006	0.7248154999801971
Hyi	0.4077958172109417	0.1319163982440917	0.2725775852147263	0.07189495617645006	0.7858067057115945
Zdhhc24	0.4077958172109417	0.06619554385724044	0.08016288978593386	0.07189495617645006	0.9257862952486541
Vars	0.4077958172109417	0.05922293542320548	0.022485628597251957	0.07189495617645006	0.9780088560969802
Adssl1	0.4077958172109417	0.1573960750257295	0.3035271450919935	0.07189495617645006	0.7671493484160833
Steap4	0.4077958172109417	0.24899630448125898	0.09470728163280642	0.07189495617645006	0.9134862047400049
Adam28	0.4077958172109417	0.15283139828621475	0.35543317596457713	0.07189495617645006	0.7377715240652586
Serac1	0.4077958172109417	0.0492810497988681	0.15159926952056946	0.07189495617645006	0.8683576192405169
Bik	0.4077958172109417	0.10946246510908926	0.1841459404282175	0.07189495617645006	0.8444905022757367
Slc25a35	0.4077958172109417	0.16890108848955218	0.2725775852147263	0.07189495617645006	0.7858067057115945
Csf2	0.4077958172109417	0.22721856065072146	0.21024419669440728	0.07189495617645006	0.8262795250176316
Lrriq1	0.4077958172109417	0.10460614288178358	0.20352483695720577	0.07189495617645006	0.8308926989228037
Arg1	0.4077958172109417	0.284183820482361	0.07691327348825595	0.07189495617645006	0.9285798816100349
Avpr1a	0.4077958172109417	0.1630726688164094	0.09894289847248863	0.07189495617645006	0.9099653870915244
