	adjusted_p_values	mean_all	mean_kmeans_0	mean_kmeans_1	pvalues	ratio kmeans_0 to kmeans_1
Fgfr1op	0.1377569371036538	0.5906015961742976	0.77841295791982	0.1750054887408168	0.02300792725887326	1.513535872777615
Wbp4	0.13783725931720314	1.4308234442802137	1.608998286906114	0.6318489880094631	0.023033459033228128	1.5987988509209923
Atg2a	0.13810272625673445	0.17391386847665188	0.2910529685013876	0.0	0.02308996003343081	1.2910529685013876
Tnfaip1	0.13814879606701297	2.231527433423891	1.8367456428879427	3.1414531137779735	0.023113257171711945	0.6849638435964731
Pcnx3	0.13814879606701297	0.2679634957234607	0.5586687964979733	0.021233126610004607	0.023121950396588667	1.5262614929776053
Nmi	0.13852418001403027	0.6960514141928371	1.291625187253691	0.3118978106651842	0.023196955250239775	1.746801594319108
Sel1l	0.13933800416128983	1.8018690583396368	1.102211351723361	2.2760756130108657	0.023345484874421448	0.6416858461308014
Sept10	0.13950897224767583	0.9408423912231577	1.362581227450837	0.5288268177686839	0.023386393290815558	1.5453556936547035
Pdlim5	0.14000726907595376	0.9026841567920332	1.203987081387597	0.3173686913619399	0.02348223183868845	1.6730222115033273
Map3k15	0.14008089531713033	0.3607947646308227	0.6970161091357289	0.00409815363618005	0.02350689426515487	1.6900898612254767
Amhr2	0.1402449933796658	0.17378867638865664	0.4614141300994364	0.005504829100890892	0.023557942495320876	1.4534133380604584
Atad1	0.1402449933796658	0.7844374844891572	1.1581428283649537	0.2843133307163772	0.023576493375126475	1.6803865355513854
Zfp7	0.1402449933796658	0.4099268155593346	0.0	0.7196408479315071	0.02357827652898532	0.5815167749724388
Dync1i2	0.1402449933796658	1.7377448139736857	2.0730581959069996	1.0773219530852096	0.02358374405197791	1.4793365040709923
Creb3l1	0.1405715018508686	0.4479130904090921	0.0	0.6699899187492577	0.023651006904233697	0.5988060100081035
Slc25a24	0.1406907042613935	0.2136925853334981	0.441968394034391	0.0	0.02368342991038753	1.441968394034391
Gm10175	0.14075358183159156	2.1325764034656207	2.517266056958767	1.4982509957671317	0.02370638737599591	1.4078913859809066
Gm38228	0.1415957272447583	0.2401020523642443	0.28449627069894035	0.022709347388936475	0.0238693156781281	1.2559739225796345
Cyp2b10	0.1415957272447583	0.25315909501791245	0.0	0.6086591007877469	0.023873119273509706	0.6216357458894233
Eps15l1	0.1417787289375052	0.24785216438743288	0.45677132458359376	0.0	0.023916436430298213	1.4567713245835938
Cytip	0.1423598543148867	0.26812960112362866	0.0	0.6446520197227668	0.02402697963120451	0.6080313573983671
Aifm1	0.14257179034427414	0.6459899053335462	0.8221065602093143	0.179790378233558	0.024075282107186236	1.5444324634495366
Cpne1	0.14274109455789696	0.36367041327058997	0.5387460954324761	0.09212056997869882	0.024135651273009092	1.4089525806317231
Pcnp	0.14274109455789696	4.712416570941914	5.32918483064402	3.8733697026081235	0.02414010694720094	1.2987286450393403
Capza1	0.14274109455789696	1.4512018258197559	2.1612769967240877	0.8817449032584393	0.024141514234299735	1.6799710690062206
Usp13	0.14317087546235271	0.2069224329769798	0.3628266016821312	0.0	0.024226787558458945	1.3628266016821313
Utp3	0.14319219036588443	0.5925483028522401	0.8562721518339066	0.16836632161313103	0.024242981596755753	1.5887758124275637
Manf	0.14349054679215378	1.1752747218011008	0.6481694348173292	1.529310562200021	0.024306107917412126	0.6516279414038164
Camk2d	0.14360856687344792	2.756455370343365	3.1250886562718216	1.9252928880747053	0.024338723359002074	1.4101455184498697
Ube4b	0.14384858317531665	0.5141214847324148	0.8476911807374482	0.2433261139094556	0.024392046144970626	1.4860873266207335
Copg1	0.14388295508618104	1.892418545985768	1.4464072237448085	2.807200032495117	0.0244181550311224	0.6425738608069698
Zcchc17	0.14388295508618104	0.981751858668998	1.424022157665596	0.5012391483893851	0.0244231703825084	1.6146808856311967
Sik2	0.14399353592129746	0.28457823457570114	0.04723219436624247	0.357226235785474	0.02445459840013596	0.7715973702498999
Gm38365	0.1443980331631579	0.4815031152499058	0.7805055836609608	0.1675078375668182	0.024535987878374143	1.5250480779398277
Jade1	0.14463896483027622	0.3176786458045338	0.036942206624169	0.6047150078729928	0.024589641172798368	0.6461846505683325
1010001N08Rik	0.1447053326167134	0.16367418978931209	0.2848679302308209	0.0	0.024618325519516666	1.284867930230821
Irgq	0.1447053326167134	0.30873718261234856	0.5049856451873437	0.06580439434931154	0.024626364622534907	1.412065528315032
Usp18	0.1451303049882701	0.5141545946582348	1.06276733764272	0.1623362357038859	0.02471144521468699	1.7746735189697946
Anxa7	0.14551257544785842	1.2130265357403098	1.784299958775602	0.669133074470485	0.02478932588062145	1.66811142943704
Tmem140	0.1457267659589907	0.3493398151812919	0.5885641666730093	0.026478089335941063	0.02483862510500026	1.5475870193203034
Slc11a2	0.14582518836587413	0.43257753411376376	0.8163009984374154	0.16136995990516717	0.024868219534967987	1.5639297219171462
Ctnnd1	0.14604379784157615	1.8141465792363196	1.9325793087434808	0.8484290468971661	0.024918337870121245	1.5865252245771648
E030024N20Rik	0.14661417743510213	0.32606704726695745	0.5023663493472331	0.04003306941353071	0.02503695267103739	1.4445370955314045
Stam2	0.14661417743510213	0.7070471418358786	1.1271032577078313	0.3261830696611566	0.025049361282055514	1.603928828808915
Anxa5	0.14661417743510213	3.1909495752876382	3.9118071954518623	2.368205698273344	0.025077152561410614	1.4582859942223303
Rpl7a	0.14661417743510213	5.389287991152239	5.554450135671745	4.400688493448607	0.025077806166098476	1.2136323255123356
Ube2d1	0.14661417743510213	0.1967114479670071	0.407571733305595	0.035302179066364146	0.025088732983009832	1.3595757468364875
Parva	0.14661417743510213	2.266384974222407	2.906292669555005	1.589232239211887	0.02511209618841394	1.508668326617162
Cxadr	0.14661417743510213	2.11027241230416	2.4592925797404512	1.3203860046506362	0.025124236750333828	1.490826342172018
Uck2	0.14661417743510213	0.3959011896478147	0.5126805646077661	0.04966460248197	0.025131524822775517	1.4411084845873416
5430405H02Rik	0.14661417743510213	0.5146211097029251	0.8333635184502948	0.19807107650406175	0.025131649613084492	1.5302627318238904
Ube2s	0.14681583279253052	0.7078539096513977	0.9585210053926339	0.24520202993644538	0.02517912181594823	1.5728540094755514
Stk11	0.147125684234219	0.8917116753837075	0.31582414437714634	1.1233923730858097	0.025254951449975107	0.6196801688916925
Rassf2	0.147125684234219	0.7557420166000776	1.2343003644725161	0.4850161580636388	0.025262011046415556	1.504562999089447
Daam2	0.147125684234219	0.3637161690832049	0.758692186070407	0.01309021965701578	0.025271060741355832	1.7359679838443378
Mslnl	0.14735093362470397	0.29098882188395697	0.5093184370292404	0.0	0.025322703519365004	1.5093184370292403
Calm3	0.14748178256622171	1.0521815370203154	1.5087770166094476	0.6393152535651034	0.025358154597356686	1.5303810607224453
Sar1b	0.14755678821046203	1.8916243355535778	2.22443570076583	1.1122952325264799	0.025384022022492455	1.5265080615218443
Nup205	0.1475720666922634	0.22740828880604794	0.42602780227932324	0.0	0.025399622589965868	1.4260278022793234
Ppil2	0.14771428484357405	1.0484170924797906	1.4872697962023516	0.5367719565132714	0.025437085443790575	1.6185028531140246
Tm2d2	0.14778631272912185	2.0098411754244174	2.519280471766832	1.222403926781643	0.025462480041234074	1.5835467303476425
Nckap5	0.14779453412035906	3.0451227234562515	3.6433263591823946	2.3267965870973413	0.025476888309601275	1.3957349773626335
Rps2-ps13	0.14809170675895736	0.10731494830663395	0.1926842512143605	0.01639909445173261	0.02554113296950372	1.1734408833350247
Naga	0.1485918305435734	0.6727264743601743	0.08555867653321356	0.8433313751813705	0.025640450365421463	0.5889113000240678
Ift81	0.14893042884428756	0.741962276685497	0.15848052983915478	0.8377815862730453	0.025716833801557728	0.6303689940590337
Gpbp1l1	0.14893042884428756	2.38190731343211	2.800464322524557	1.8243224927387343	0.02572506088950642	1.3456198193710032
Dnah11	0.14977535779315768	0.2622266673965108	0.5268070921134924	0.0	0.02588417312072328	1.5268070921134924
Gm4540	0.15018545720181148	0.35463913169898087	0.5552115901591058	0.20595330894704791	0.025968248445496063	1.2896117773556302
Ppib	0.1502648806822078	4.747633790096035	3.7903492318443135	4.919073564677251	0.025996500150843642	0.8093072639663191
Fam133b	0.1502648806822078	1.3153788090075615	1.511695565713617	0.6508400106764768	0.026008399267164837	1.5214651628684364
Mcmdc2	0.15063311536445895	0.15227759216986145	0.0	0.36611421096158175	0.026085375990504932	0.7320032190398773
Coq3	0.15066442244899989	0.2619601649803037	0.43099184645107225	0.0	0.026104041547730203	1.4309918464510722
Svep1	0.15075973917292962	0.31792311292607045	0.07173951510387647	0.6916197041111106	0.02613380851345088	0.6335581883441348
Cnot6	0.15083794874836562	1.9886415619962223	2.6206220187348617	1.3501539441989279	0.026176800882924605	1.540589299552879
Gm3362	0.15083794874836562	0.25432760319992054	0.3625099069966977	0.11081869502358957	0.02617789556027719	1.2265817213021997
Pebp1	0.15083794874836562	1.2064728426609044	1.24008175546538	0.43579136844400906	0.026187143879924588	1.5601721842728402
Stard3nl	0.15087977663955068	1.8173139856825018	1.2012374507356771	2.30394107575366	0.026207668656799594	0.6662459772329791
Prpf4b	0.1510834739980644	1.4844035854950919	1.786411603192669	0.9349250682988798	0.02625633158352438	1.4400617620001106
Cdc14b	0.1511138614235623	0.23977902722623148	0.5981889293572701	0.04193819241614496	0.026281520759795327	1.5338615485926648
Gm25745	0.1511138614235623	0.0457214866097733	0.06224396832278013	0.0	0.026288179655171398	1.0622439683227802
Tmsb15l	0.15115797290004113	0.3369599123656802	0.5663796593205342	0.09002266555215484	0.02630914085285526	1.4370156775841711
Cers5	0.15127909176697296	0.7592318134118434	0.35190879303327033	1.1695903719296563	0.026343519760053922	0.6231170687906715
Gnpat	0.15128442616328386	0.7153664485489316	0.1818373498941478	0.8863371934476476	0.02635774724469309	0.6265249680700566
Kalrn	0.15187323208918183	0.36997330664548367	0.11552939062577547	0.716601278161771	0.02647803654190922	0.6498476989486717
Egr2	0.15187323208918183	1.2591848699033044	1.2672617568324949	0.48482931788563943	0.02648703344452679	1.5269510976931813
Scel	0.15191938539008631	0.2535165070066998	0.4692743842368861	0.0	0.02651480631779065	1.469274384236886
Dennd2d	0.15191938539008631	0.6438175698120366	0.08564488951952033	0.7542300247775193	0.026521791436771396	0.6188725960594634
Usp24	0.15196534650926433	0.37321665379522967	0.5443257810313211	0.09258961527522183	0.026543173656285883	1.4134545665092262
Tmem159	0.15200576468088106	0.9374660655923827	0.31495481222058413	1.2402094696343156	0.026563595304640607	0.5869785080567635
Mvb12b	0.15237845620666532	0.593690428109302	0.8872326197902402	0.27016362426395946	0.02664678124668514	1.4858185069532777
Polm	0.15237845620666532	0.17677082156005325	0.4341066317493656	0.0	0.02666053018404294	1.4341066317493656
Pdk1	0.15237845620666532	0.7464683672890519	0.883830859637364	0.21394563804663155	0.02666890878230227	1.551824728056727
Pgam1-ps2	0.15239494795437544	0.22355751480606154	0.495107375796868	0.06744557190796406	0.026685191308466586	1.4006403840567687
Plekhm2	0.15244747238759737	0.12746685150265433	0.136225592222748	0.0	0.026707789422334878	1.136225592222748
Ptdss2	0.15251360094655386	0.268685141541482	0.43475441558839717	0.005504829100890892	0.02673278131921839	1.4268995772713848
Cyld	0.1525355403992859	0.557406697653997	0.6814236619892097	0.15762915531586616	0.026761578904029477	1.4524717646131011
Hsd3b7	0.1525355403992859	0.33011031232497706	0.0807113734679411	0.7009051037728752	0.026773967842806123	0.6353742904708517
Ntmt1	0.1525355403992859	0.22876498436236295	0.550345878777735	0.0	0.02677685251207577	1.550345878777735
Ctsl	0.15330553655194748	2.6536263402850744	3.0595773600484324	1.718104360970744	0.02693885469384196	1.4935325583299512
Rps15a-ps3	0.15330553655194748	0.28705475863319985	0.45805277421688245	0.1528608173849251	0.026938973942276984	1.2647257606726847
Phgr1	0.1535958500311233	0.2938345669625704	0.30540877510767866	0.005009500085793227	0.027003489808565984	1.2989019257989518
Kif5b	0.15382774130392077	3.6330824390785224	4.073686109371085	2.8175697558625314	0.027057780445599984	1.3290355995668637
Yeats2	0.15389632908105752	0.46933374609704326	0.5446599791051814	0.12915605190268406	0.027083372962401295	1.3679774168524825
Mkl2	0.15403977208325198	1.0720239431783396	1.236547298100134	0.3830401683215014	0.027122157479145016	1.6171238907793068
Atcayos	0.15459821850631653	0.3041439731134296	0.023478954904930086	0.5360132860130621	0.027235543840836075	0.6663216810848773
Yif1b	0.15459821850631653	0.7445511276837182	1.0086089999657288	0.21462064670635791	0.02727665519112801	1.653692455675276
Gzf1	0.15459821850631653	0.7521600403329999	0.26073494171950184	1.022701494983436	0.02727966102454454	0.6232926335627323
Mterf4	0.15459821850631653	0.7151228570984122	0.9370889372277472	0.18339291511237288	0.02729175010878251	1.6368941477428098
Mlxip	0.15459821850631653	0.4361263579927927	0.5078268590790206	0.02466250698329311	0.027313145638838965	1.4715351140525388
Osmr	0.15459821850631653	0.4623577243841803	0.020697076313160208	0.530646129644168	0.027323104958431554	0.6668406606499201
Poc1a	0.15459821850631653	0.20766356844101705	0.28681029862650687	0.0	0.027335628019638274	1.2868102986265069
Gm16212	0.15459821850631653	0.09706000632848938	0.19332737469806646	0.0	0.027342779772946798	1.1933273746980664
Arhgap28	0.15459821850631653	0.29570701773684355	0.7250242148150052	0.0	0.027342793216834464	1.7250242148150052
Ahnak2	0.15494660007584718	0.19033968938822265	0.5121044024016468	0.0	0.0274180297075141	1.5121044024016468
Pmvk	0.15555792307286334	0.5581242259121963	0.15287666493022048	0.8157350240324065	0.02753987843431318	0.63493662327992
Qpctl	0.15578933146124446	0.7196867430759543	1.0844318146539411	0.2890204510203752	0.02759454139367155	1.61706651977781
Arl8b	0.15621257481842596	2.52342313980328	1.5708778201010933	3.026303350260222	0.027683241107062828	0.6385206469688718
Ubl7	0.15655461377293386	0.7832353407297595	1.127883636351603	0.29564024238367764	0.027757617438467615	1.642341420668434
Kdm2b	0.1568382178494373	0.60387940666725	0.03611740608699613	0.6135082300428291	0.02782168808194132	0.6421519189025106
Ide	0.15693745012163393	0.9288812123298275	0.4187039435345894	1.2573097579374124	0.02785308647992079	0.6284932488977107
Rn7s1	0.1582791766943038	0.4080376445739445	0.43021566178625853	0.1476201688918312	0.028114927656099607	1.246244794710525
Tpd52l2	0.1582791766943038	1.7540589529199149	2.439878972141497	1.1715558650673787	0.028119041499577002	1.5840619288119326
Ak1	0.15912095896038364	0.3518957078733303	0.029972877688334162	0.4918816029514621	0.0282825755114184	0.6903851322053228
Hint3	0.15945450559842814	0.3982691860484786	0.5801409455311584	0.06732911543321249	0.028360304717893244	1.4804627014131468
Tmem181a	0.15945450559842814	0.35671449047908693	0.3988124461728157	0.0996189550941019	0.028369894455979126	1.272088335411706
Nck2	0.15987050042264705	1.4224642769779112	1.7694149492487994	0.7414342662961723	0.028457960913841448	1.5903069112904402
Mrip-ps	0.15994093888522373	0.13064096690469332	0.3389893158448601	0.0	0.028484558911872654	1.33898931584486
Gm12481	0.16034347282809755	2.3373230466523243	2.498908452270098	1.6872428250073102	0.02857034277624417	1.3020440206257058
Slc24a5	0.16094143817451814	1.3522973629771915	1.467871802861358	0.6561664011466637	0.02869103697414933	1.4901110185260984
Rp9	0.16102750451205122	0.8068415295175738	0.9207550390174897	0.30621116752094707	0.028720535043508435	1.4704781943205116
Akr1e1	0.16130111843344597	0.282398673352536	0.4695672293903709	0.0	0.02878351533226928	1.4695672293903708
Slc7a5	0.16200242099566892	0.22984220274034853	0.015689953724862333	0.4831626133459953	0.02892290058387865	0.6848136169192393
Aagab	0.16228628870833853	0.6196373304887971	0.6769277515092922	0.12286856568174621	0.02898784622497749	1.4934319142607313
Ap1s3	0.1623484292386466	0.19539758155425743	0.4290454209945822	0.0	0.029013217004410036	1.4290454209945822
Smarca1	0.16267633710252385	0.2533241630201589	0.37639614863007564	0.005147980471839681	0.029099546941146224	1.3693467781569468
Ppfibp1	0.16267633710252385	1.34115259437654	2.038704009900976	0.9269282373873818	0.029100417194412448	1.5769679176122255
Plpp5	0.1627613475591323	0.7865890663838552	1.2855293279061992	0.3866333292869166	0.02912993175372656	1.6482578917106694
Asb8	0.16280594674783314	0.2989489455191005	0.40002258204982893	0.025348912576558743	0.029152225169245437	1.3654109005019253
BC024978	0.16291500858934224	0.5039751591669392	0.1475592746839547	0.7443593126248361	0.029186074851009096	0.6578686319833712
Ssx2ip	0.1629728660139307	1.2408686349487943	1.8080241172234692	0.7350957839679758	0.029210765981224043	1.6183683593546767
Matr3	0.16308208211246453	3.4792148566371335	4.178184942513528	2.8210077793884785	0.029244677172066424	1.3551882753147009
Kdsr	0.16325002535906413	2.3035594546550806	1.3268571369140942	2.514429123666409	0.02928914396605572	0.6620868013086043
Irx2	0.16328062421863762	1.2042083844259008	0.7514932157467058	1.6869008583785652	0.029308986871875706	0.6518637300237644
Midn	0.16387057463907342	0.5204113586812945	0.6671151017363379	0.22490424026881603	0.029429288325213344	1.361016679451183
D2Wsu81e	0.1640545912686191	0.16320937880838957	0.4391109477463815	0.0	0.029476756729347527	1.4391109477463815
Stim1	0.16419874379006819	0.2356664889579051	0.46439829703313457	0.0	0.029527453263090232	1.4643982970331346
Rpl23	0.16419874379006819	6.794511763301059	6.885307901935662	6.218023641121705	0.029531525122580827	1.0924469486373503
Glt28d2	0.1643429257003141	1.315147847883219	1.71094491244844	0.6886696659936103	0.029571903033451384	1.605373133088954
LOC105242488	0.16438613986507794	0.36594481057204165	0.5856115758221551	0.10722006633484071	0.029594129258410654	1.4320654258650702
Gas2l1	0.16450809227938942	0.199856750465325	0.0	0.2834476780668414	0.029643808044138704	0.7791513569966664
Tmem183a	0.16450809227938942	0.6945839228444664	1.033769420204745	0.3520077932631267	0.029645006080586178	1.5042586517169096
Rack1	0.16456513521378544	5.297847216638303	5.473615168569406	4.139241041284104	0.029669751434904534	1.2596441997108374
Ttc32	0.16503750986011947	0.2207670706747758	0.4970811147386153	0.009315004459307583	0.029769424246920282	1.4832644993131805
Arf3	0.16519546247648334	1.2991800638886895	1.7907617299327883	0.8163301309619921	0.02981532461930546	1.5364837494903545
Thoc2	0.16519546247648334	2.40169179841853	2.965799035449145	1.7292299152757833	0.029826958502698384	1.4530835285265473
4930453N24Rik	0.16601152736306887	0.8534594809411457	1.2984704131871487	0.3811378202639604	0.029988896688740028	1.6641861365782231
Hdac5	0.1661961065317022	0.5266305563346834	0.5920714211640717	0.09532507270536036	0.030036849070778807	1.4535149982751605
Gm5611	0.16624982135993105	0.2566991537057433	0.3835565196493934	0.14927369977940882	0.030064163775992463	1.2038529376552798
Ppp2r1a	0.16624982135993105	1.5597934129025834	1.6184106347182396	0.6817387181788562	0.030075785193278665	1.5569663743923905
Ncoa3	0.16695773919133372	0.6892619638315842	0.9606037415870746	0.259232988421901	0.030221630897504997	1.5569825120640677
Gm12435	0.16695773919133372	0.2608240649538355	0.46397002880136573	0.06581339924683752	0.030233205233311137	1.373570673661907
1810032O08Rik	0.16740910280841292	0.23263532072584328	0.3357444131836606	0.02476758575681164	0.030329655492979873	1.303460835167992
Fam8a1	0.16744842735936213	0.6895620100085303	1.0635968130533107	0.2951764460235132	0.03035149940356933	1.593293963451098
Sephs2	0.16753435909108158	1.0713657764314217	1.1775912211020239	0.5047056774569402	0.030390323886943106	1.4471874823934392
Gm37313	0.16753435909108158	0.1233076887408274	0.23957443737060213	0.0	0.030396529286567546	1.2395744373706021
Lipg	0.1675879500761702	0.32821155134135593	0.0	0.4787069950680997	0.030420984256970065	0.6762664972406832
Stx17	0.16781046455886378	0.9471229216162472	0.34223965842014836	1.1783324343260966	0.030476126914435003	0.6161776032295055
Ece1	0.16794984861377532	2.5816879235109993	3.1373561479655105	1.8446779704377583	0.03053334023636811	1.454419864378823
Leng9	0.16794984861377532	0.03762390524932739	0.09761152219345101	0.0	0.03054117757228927	1.097611522193451
Apoc1	0.16794984861377532	0.3545800794920472	0.038635212095611104	0.5185882631245263	0.030547647287670354	0.6839478727160697
Adk	0.16794984861377532	2.8118892290908724	2.2153186164699	3.6371582663246786	0.030560494605354687	0.6933812545971821
Fah	0.16801082430300415	0.3914556892869287	0.06654075082308256	0.6687206304941558	0.030586358749254715	0.6391367921826732
Mrpl35	0.16872451360570764	0.5123669773514793	0.7802609715324199	0.17821250752349427	0.030731117457017072	1.510984614544945
Gm37423	0.1691211449412982	0.4608679757845536	0.551999106156446	0.015811336095430988	0.030818225515410618	1.5278418846180728
Pias4	0.16960914559064924	0.1791274623622722	0.3196238817122712	0.005759908922989208	0.03092206117747948	1.3120664981818384
Fam91a1	0.16993127501231112	0.8397625423158779	0.2865292031477931	1.1055692479384873	0.030995727465765253	0.6110125346898009
Scand1	0.17008497190775174	0.1465731553741388	0.24062446930508874	0.005009500085793227	0.031038713227891403	1.234440539317471
Lgi3	0.1704626310989053	1.4589704552742748	0.9278825319955866	2.0204397715318145	0.03112261645503044	0.638278753367713
Cntnap5a	0.17047243646684967	0.32564814301897027	0.0	0.7829412800243329	0.03115186607889953	0.5608709670945262
Tst	0.17047243646684967	2.626094361213855	2.8787057621776126	1.6207174797340207	0.03117068984572345	1.4800167481506885
Mief2	0.17047243646684967	0.6788643222426921	1.1220149091445677	0.28531756217282916	0.031182127911111496	1.6509654668977694
Nudc	0.17047243646684967	0.6631836094257902	0.8121932707061715	0.17932419645072128	0.03118434777492213	1.5366370639728453
Adck5	0.17054537425480862	0.14451580942747286	0.37881494969763124	0.008937416553274926	0.031212681891570986	1.3666010667023623
Micu3	0.17076715720776375	1.179371623401769	1.477244259411145	0.6402524021934487	0.03126828309280695	1.5102823541659918
Sec22a	0.1713676335046589	1.0607319328696336	1.414487976276517	0.5260076455934903	0.03140062803905569	1.5822253468051801
Ttn	0.1713676335046589	0.5396550885680481	0.18332940655416397	0.9095987458714277	0.03140836109855958	0.6196743735366053
Nap1l1	0.17145060318804609	2.6317112691673747	2.9239639014327246	1.706831124731443	0.03143863908669692	1.4496522762653095
Pgd	0.17174452632945883	0.750830107955942	0.3341415831899151	1.170331524869206	0.031516583761397626	0.6147178750814655
Caap1	0.17174452632945883	0.22894489189658526	0.4731738084746648	0.02716976740548372	0.0315227295161665	1.4342067448068856
Cgnl1	0.1718678435719724	1.8804889254695107	0.8635383188975252	1.9003877728437406	0.03157028586928619	0.6425135067613333
Mtdh	0.1718678435719724	1.8302640768987828	2.170985207915988	1.1547450414779066	0.03157557955919676	1.471628961606083
Tnrc18	0.17191201086444993	0.344178635295312	0.4561023426742028	0.09443608324856852	0.031598805794441354	1.330459005291671
Gstm2	0.17206543188137993	1.0623866660757824	1.4786741744147984	0.49991612846498723	0.03164213110898794	1.6525418504243108
Slc10a6	0.17215793453122513	0.2539092515545011	0.0	0.6104626686310345	0.031674275402061726	0.6209395718871551
Mbip	0.17241986226751854	3.536804769477847	4.10775298297507	2.891918932681598	0.03173762232666876	1.3123996340426705
Gm26804	0.1727186418607123	0.4354070592901311	0.694492940911469	0.1344452831863955	0.03180780192494658	1.49367533721153
Vpreb3	0.17274390229304673	0.125806190831278	0.0	0.3024702034879662	0.03182942096933193	0.7677718824753438
0610009B22Rik	0.17274390229304673	1.1538650319566144	1.4383753290500774	0.5860914490437581	0.03184282376129738	1.5373485119790253
Cers3	0.173699659456367	0.5602718791609202	0.6795490476901376	0.0037887766659303206	0.03203427263884124	1.673209630086456
Brca2	0.1738072540540333	0.12481109171160963	0.23069277050946294	0.02310876086604869	0.03206939401014556	1.2028953495302854
Spon1	0.1740287289967188	0.4030399312793947	0.6818312157914712	0.0	0.032125556513107376	1.6818312157914712
Gpam	0.17428053212475383	0.3031700587176448	0.011369274944239014	0.5333734973489325	0.03219498139412162	0.6595713808102249
Pkm	0.17428053212475383	2.685309042359513	2.7512413683552173	1.5612449704432485	0.03220267919534393	1.4646163922797388
Gmeb1	0.17451619006471458	0.6800312501913014	0.8899567943456235	0.2694930674954066	0.032261563616921125	1.4887492044949366
Rpl36-ps3	0.1745210832526282	0.17936563267208752	0.21241903898108877	0.07800151815629512	0.03227780934981801	1.1246914021556182
Ahcyl1	0.17460636693562606	1.0563019252590988	0.45863769787437886	1.3564282450899263	0.0323089312939076	0.6190036556019614
Eny2	0.17506034688294997	2.2323578180835035	2.514123492204446	1.4615153610006315	0.03240832371092586	1.42762606639835
Gnptab	0.17523567510395632	1.0774635623623257	0.5635070407219578	1.6446462681268128	0.03245618560513678	0.5911970381692597
Atxn7	0.1754245107792233	0.9221328875152868	1.2220053979201833	0.34284291730275324	0.032506581287148624	1.6547023998781063
Nbeal2	0.17578141477964193	0.26869399277742617	0.48239079896990705	0.0	0.03260327352290913	1.482390798969907
Rab2b	0.17578141477964193	0.29320043814206176	0.483957325807036	0.005147980471839681	0.032603620357335134	1.476357068449197
Tspan1	0.17593142615668741	0.8745743248345538	0.1563914033418127	0.8651481801829862	0.03264690933691694	0.6199997488823442
Trim34a	0.17610832206106422	0.23393785129810954	0.4581006084231535	0.0	0.032705780733679635	1.4581006084231536
Sypl	0.17610832206106422	4.964954180552239	5.515766014131249	4.1856780430416825	0.03271823843997023	1.2564925859356664
Kdm6a	0.17610832206106422	1.3060970473637075	1.7704929180533568	0.737855086763743	0.032726177288773715	1.5942024966032156
Akap8l	0.17615233492966104	1.3097614788762697	1.7862395336917842	0.7948331225548098	0.03274984075037211	1.5523669017907258
Rpl7a-ps10	0.17632617618561586	0.09563880574979816	0.09411130143341984	0.019542776089462262	0.03279766076026399	1.0731391826736012
Cd14	0.17650886456016762	0.21493367181073164	0.0	0.43716807481180103	0.03284905918503498	0.6958128402142187
Ckmt1	0.17650886456016762	0.2857111087278292	0.6396557833231717	0.06305436650605598	0.03286518595366331	1.5424006852182297
Papd4	0.17650886456016762	0.3010300664935187	0.6228521800414671	0.10907436424324085	0.03287818952206357	1.4632492034461497
Efcab2	0.17669472815210682	0.2255570113129705	0.0	0.37520898838205324	0.03294073746734728	0.7271622047616993
Brk1	0.17669472815210682	2.493260222906833	2.974796651658835	1.7689656110626073	0.03295449027156366	1.43548068483721
LOC102641916	0.17669472815210682	0.1938232290857878	0.0	0.3578371922789674	0.03295940692148125	0.736465318291672
Surf4	0.17670374839919625	1.4887146316839053	0.8852359599370787	1.8957918975562333	0.03297662252562356	0.6510260497406718
Ints1	0.17680477017154417	0.18656931111254163	0.4027942600306605	0.05089911703237069	0.03301101721557312	1.3348514974415477
Nup214	0.17693290231234485	0.8959034413257115	0.4204612172047394	1.1749735364984752	0.033050493795159355	0.6530935633780458
Marf1	0.17705818309055762	1.5004190295179132	1.7648484812992025	0.8429513715238265	0.03308946002553846	1.5002286680050132
Zbtb11	0.1771040167236243	1.2815316749822543	1.4985430732647478	0.6039407897084719	0.033127035242972676	1.5577526859447701
4930452B06Rik	0.1771040167236243	0.08420303460415222	0.22654625976831433	0.0	0.03312916205941214	1.2265462597683143
E2f7	0.17755362993986223	0.14912171642846134	0.34791881611926095	0.0	0.03322887466086205	1.347918816119261
Aftph	0.17756807558592178	0.7752461611867781	0.2644966001189653	0.9218208416318711	0.03324718714820793	0.657967991982669
Gk	0.17819488482221418	0.5413608662595812	0.07984084252292696	0.7255020076615877	0.033380212689533964	0.6258125680110536
Ick	0.17840738034453577	0.7445378203808437	0.3881958842399982	1.2131483652333346	0.03343869725015235	0.6272493548319519
Psme4	0.17840738034453577	1.6119483037075608	1.9753492551798844	0.9168823173085967	0.03345138381460046	1.552181491953784
Nkd1	0.1784186046137677	0.791899288400099	1.3069136602479348	0.5315822095788678	0.03346917213834215	1.5062290785437213
Nanos1	0.17849291260108693	0.24401524300257307	0.0	0.5446949003348027	0.033514306125810606	0.6473770320490191
Siva1	0.17849291260108693	1.005865028014446	0.6076668317066396	1.4377055162597845	0.033514492028474126	0.6595000179403588
Tchh	0.17850252368327324	0.15096572284937873	0.3520221029921511	0.0	0.03354515606047174	1.352022102992151
