	adjusted_p_values	mean_all	mean_all_other	mean_kmeans_1	pvalues	ratio kmeans_1 to everything
H3f3a-ps2	0.10715188463496197	0.18958981480319803	0.2921319625065575	0.045594458453799676	0.019571283220556335	0.8092009862719369
Abcd3	0.10715188463496197	2.869373803799244	2.3177816174602626	3.6439500654667487	0.019576817231302255	1.399715412559811
Myo18a	0.10727278312539788	0.8866388108033958	1.205932708922961	0.43826865599719783	0.019617165750433367	0.6520002401611913
Nup35	0.10727278312539788	0.21748840529642988	0.01943835607516426	0.4956012403731007	0.019632861431453843	1.4670835479755369
Rcor3	0.10727278312539788	1.1944885309572155	1.6207526464942075	0.5959048793520777	0.01964093595797234	0.6089490671647043
Rfwd3	0.10727278312539788	0.2667871849776518	0.4567719985223433	0.0	0.019641689478756646	0.6864492185560516
Tmem129	0.10727278312539788	0.32769288568286575	0.5538069897954961	0.010170952248108302	0.019645860308004234	0.6501264049411065
Tmem243	0.10730676903606441	2.379276730099123	1.9554106263448758	2.9744929609029587	0.01966147838505496	1.3448192022705283
Ggact	0.10732056790293555	0.24676606036364035	0.3955911498730264	0.0377776367972685	0.019673401837411106	0.7436115060572628
Rps11-ps1	0.10770796449580786	0.2552453903594549	0.39036453340429783	0.0655036150198883	0.019753846241680598	0.7663483852044256
Gm5857	0.10778679603025369	0.22975370185178434	0.3857800948383832	0.010652809572730574	0.019777740040218133	0.7293024436828832
Prr13	0.10785709338538751	1.592123378464159	1.978048510912772	1.0501859584299362	0.019800080962020277	0.6884326937312227
Msh3	0.10795568350101938	0.9805882274609583	1.3633161235994697	0.44314054352177223	0.019831015037523977	0.6106421942925622
Gm5457	0.10795568350101938	0.13353274537410958	0.19374210829188318	0.04898342723425726	0.01983708129813881	0.8787353817444206
Chmp5	0.10799717158955421	3.263613530187927	3.7861874813703515	2.5297862795913324	0.0198541591821819	0.7374943612908171
Pias4	0.1080322037243027	0.1791274623622722	0.3025861746599434	0.005759908922989208	0.01987005690490764	0.7721254290032331
Kank2	0.10832714037000181	1.243777754874334	1.58814253585276	0.7602016794578208	0.019937555188235274	0.6801022954007658
Pqlc1	0.10832714037000181	0.8350796422025044	1.1738126348372662	0.3594120355239028	0.01994327026158748	0.6253584203799928
Fgd6	0.10872338612252551	0.6739540135870324	0.36618376103371636	1.106142027810838	0.020033133807628008	1.5416242586701776
Mrpl39	0.10872338612252551	0.6537443749776357	0.9693544283643012	0.21054727873253087	0.020035255868678648	0.6146924399677424
Vcp	0.10897793031087255	2.0359156177162285	2.44544282995907	1.4608348515879828	0.020091702813157454	0.7142289026508724
Gstm2	0.10940997877000293	1.0623866660757824	1.4629338671016512	0.49991612846498723	0.020180935417000452	0.6089956975702596
Slc12a5	0.10945398826924739	0.30298993162636584	0.49947167572517376	0.027079397359954745	0.020198634970810952	0.6849608525371038
Tln2	0.1102050680850587	0.2302352025380863	0.3941905740424811	0.0	0.020346886859090325	0.7172620577260694
Slf1	0.11048010645648781	0.49586704630992184	0.7520633309611267	0.13610205084227242	0.02040733823191712	0.6484366351181168
Acin1	0.11073532090207822	1.6608318548061385	2.04227218895361	1.125192236641604	0.02046417424707057	0.6985542728090232
Cog2	0.11086985087803967	0.24596355906327044	0.42111942688105397	0.0	0.02049874157878139	0.7036706282980809
Wwp2	0.11102344875365723	0.3543176739997174	0.6039367372525658	0.0037887766659303206	0.02054797815850752	0.6258281597722813
Usp24	0.11102344875365723	0.37321665379522967	0.5730571206200836	0.09258961527522183	0.020563280929293336	0.6945644890787779
Fkbp8	0.11102344875365723	0.8456814202180466	1.1523541387446272	0.4150346239892308	0.02056395135941298	0.65743578090479
Ust	0.11102344875365723	0.2676268587690875	0.4389636900548642	0.027026202069911725	0.020566987100139714	0.7137262803557981
Ube3b	0.11102344875365723	1.073958742470644	1.488327822660152	0.4920787575236755	0.02057573676017617	0.5996311032396711
Cdcp1	0.11112120888721622	1.2440675715345548	1.6486863714754525	0.6758794694898906	0.020615611206726243	0.632720992390028
Med30	0.11112120888721622	0.3981968326407782	0.6105527931376606	0.09999484556004945	0.020620732837756593	0.6829921069628845
Tdrd5	0.11112120888721622	0.11105522099525059	0.0	0.2670051057970919	0.02062303797959366	1.267005105797092
Pcbp2	0.11126901448771989	3.7523018590047386	4.214247951535408	3.10361160140848	0.020666258033211996	0.7869997053362439
Csnk1g1	0.11126901448771989	1.1197318430303231	1.4915598080010872	0.5975904454118034	0.020669950866054592	0.6412009217204013
Gatsl2	0.11159473804240505	0.3194539399260011	0.5276949630193039	0.027030375582214303	0.020740228386940902	0.6722745053452381
Fnbp4	0.11161178497008309	1.3654462673679573	1.7756335356952864	0.789438613972133	0.02075316740580027	0.6446955590352762
Srpk2	0.1117310437265779	1.7508865931686495	2.182925881012712	1.1441931251323059	0.020785123690709797	0.6736547457555272
Sephs1	0.11182864637832149	0.7880876255588074	1.123570817914689	0.31698356820799517	0.02081307031430548	0.6201740752405192
Gm9803	0.11193311978066478	0.30736092394802833	0.46057892402537615	0.09220373235005072	0.020842313382953163	0.7477882327234476
Ece1	0.11197683030381636	2.5816879235109993	3.1065283446389125	1.8446779704377576	0.020860255176969378	0.6927208901775864
Tmem8	0.11216166942561659	0.3456134757333831	0.12116250106385835	0.6607999508012262	0.020904507940745665	1.4813195671682846
Npepps	0.11220087164769317	1.0814918852457083	1.4453294819158191	0.5705710048153398	0.020926328608199554	0.6422737780042873
Stx19	0.11220087164769317	0.7312048739184529	0.3908381359605982	1.2091666761571425	0.020931459115927004	1.5883707953056352
Atp5l2-ps	0.11265666839994432	0.09879593635815452	0.14239267593018182	0.037574982916584294	0.02102635183652992	0.9082472295016678
Tmx3	0.11274302852144875	1.203406077033407	1.6105756861984624	0.6316359875675849	0.021052340001422584	0.6250100298542135
Csnk2a1	0.11320820222851005	1.4769474466317551	1.8443553038779443	0.9610130087966813	0.021149111753098172	0.6894402419145985
Irgq	0.11354955217994968	0.30873718261234856	0.48173477425420824	0.06580439434931154	0.02122282184226495	0.7192949864362574
Bzw1	0.11368448890594002	3.202009237003702	3.76783015624509	2.4074522014732405	0.021259240403430697	0.7146756679262215
Kdr	0.11368448890594002	0.3248227646697089	0.5527228584703935	0.004792845715556213	0.021267946493214902	0.6471166700704013
Gm6733	0.11375403341481566	0.061994119116562434	0.10614144636623568	0.0	0.02129091512219871	0.9040435138608007
Slc38a10	0.11419534077415355	0.4058281605793145	0.6390081884327117	0.07838386614688433	0.021383509928732773	0.657949041229672
Pde8b	0.11419918060177957	1.0579658562145466	1.3989386848132455	0.5791529479695652	0.021394226252981555	0.658271492292226
Npat	0.11433637394220438	0.9912239215122264	1.3694933137301566	0.46003711541896314	0.02144751913067293	0.6161811501888186
Nckap5	0.11433637394220438	3.0451227234562515	3.5566580023785055	2.3267965870973413	0.02144979057898127	0.7300957380081641
Jade1	0.11433637394220438	0.3176786458045338	0.11327396372547972	0.6047150078729929	0.02144995617247168	1.4414376516117795
Atp5s	0.11435406375484364	0.3063868213768931	0.5245713759937715	0.0	0.02146328571219336	0.6559220616011916
Per2	0.11440630503584213	1.0887009124218028	1.4616651789815838	0.5649638572527482	0.021483106390780125	0.6357338400911979
Thrap3	0.11451173918401505	2.1453477587816097	2.5965583131275096	1.5117329377852393	0.021512929378350375	0.6983712536002443
Ano6	0.11468741824345177	1.8112760198994944	2.2280646271393016	1.2259984012223184	0.021555973646913328	0.6895767769045533
Plekhb2	0.11499778938402473	1.6836410289979131	2.148047898524295	1.0314952122161853	0.02162437639822158	0.6453190287125193
Dzip1l	0.11522165957695601	0.20127286112151704	0.33799368687107867	0.009281914324260352	0.021676560135768054	0.7543248703097274
Tmem140	0.11523418331007836	0.3493398151812919	0.5792564987378296	0.026478089335941063	0.021689004124719292	0.6499755360553026
Cbr4	0.11532108864229218	0.30211348893995993	0.5172549128820526	0.0	0.021715456681219512	0.6590850301486139
Gipc1	0.11534781531457616	0.3536935528764171	0.580185047688594	0.03564166654442411	0.021730587285036147	0.6553926504109772
Tnrc18	0.11565962488629469	0.344178635295312	0.5220256041770839	0.09443608324856853	0.021809036988129436	0.7190654876271276
Aasdhppt	0.11565962488629469	0.6549666245112218	0.9346525975091284	0.2622161092375655	0.021809579970680098	0.6524252007118346
Zdbf2	0.1157875071594343	0.40261764954987334	0.6509841177966775	0.05384771541606304	0.021843830686210357	0.6383148717520533
Gm8783	0.11587258943796756	1.0724864912584793	1.3758907059136227	0.6464295089767889	0.021870025634969627	0.6929735887592828
Vsig2	0.11589870592202178	1.8329509618341095	2.3081081879275906	1.1657088996602853	0.021885100995692987	0.6546668901469704
Prss8	0.11615107367370167	2.0410526827890245	2.537925180339313	1.3433168351652163	0.021942923661721805	0.6623421117516327
Efnb1	0.11626349351741368	0.4411942469607123	0.6448363701224625	0.15522871230804178	0.0219743397097169	0.7023365565670413
Dido1	0.11630233655866179	1.2215702296247113	1.5603904575744985	0.7457801222909678	0.021991862642625357	0.6818413641272415
Gm2a	0.11639436800133675	1.4725171171456548	1.8833096606600066	0.8956595028489055	0.02201945454354274	0.657459560696293
Rab2a	0.11651179126804581	2.0488391963541717	2.4910721463186714	1.427831224063598	0.02205186839897707	0.6954400030442629
Rbfox2	0.11669128226021519	0.611286629040998	0.902924880155375	0.20175206364634066	0.022096055635896478	0.6315289038357714
Gm15459	0.11674480767182706	1.519486148694289	1.8923576230275527	0.9958793975028977	0.022116411083063447	0.6900527727320684
Reps2	0.11722020965306414	0.6082994477334465	0.8932196519947503	0.20819873536650899	0.022216734124037806	0.638171452580009
Vps52	0.11742493423583142	0.30771630850876663	0.4930603685785601	0.04744592628309932	0.022265815245978364	0.7015429170357662
Kif23	0.11752956557400002	0.3084504091605404	0.5281044884112283	0.0	0.02229873808961524	0.6544055119160739
Amt	0.11752956557400002	0.8282827802275788	1.1104903576459493	0.43199128853369706	0.022306232877915787	0.6785111731715973
Aox4	0.11773087009315222	0.12655376266398075	0.0	0.30426755704318775	0.022354745446209155	1.3042675570431879
Spred1	0.11774146987125185	1.430996580790198	1.8553029990828063	0.8351620359537697	0.02236706553625287	0.6427205927158235
Arl4a	0.11777320295881719	0.927658792373663	1.2819956024379706	0.4300794420705924	0.022383403976502854	0.6266793154828022
Gm26804	0.1177927899481168	0.4354070592901311	0.6497283240912761	0.1344452831863955	0.022397438480899038	0.6876558198218999
Crim1	0.1179377210715327	0.18494254463694018	0.314135733493558	0.003522321987221502	0.022437556788767105	0.7636367358487486
Lats2	0.1179377210715327	1.0086567856172368	1.3877632141736647	0.47629456679331655	0.022454894088238486	0.6182751112129093
Qpctl	0.1179377210715327	0.7196867430759543	1.0263733449943213	0.2890204510203752	0.0224757702988012	0.636121894420195
Fgf11	0.1179377210715327	0.28869358678185403	0.02771043888897748	0.6551805604186594	0.02247748059644167	1.610551472268802
Cct6a	0.1179377210715327	1.5551823156694167	2.0157739550603777	0.9083940560991304	0.022478026913497578	0.6328040776719697
Dmd	0.1179377210715327	0.39959030022168945	0.6242879860807673	0.08405737965362287	0.022486943578201718	0.667404665270804
Gm17103	0.11793915390210705	0.21000587734438525	0.35955551727144747	0.0	0.022497541482333124	0.7355345091070238
Arrdc4	0.1181475115707663	0.40556609323623677	0.6488571198834892	0.06392337496562724	0.022547629801651977	0.645248980118305
Gm42699	0.11816151620243419	0.24913104420260782	0.4265425453771922	0.0	0.022560646663530505	0.70099556668714
Pitpnc1	0.11816457487395582	0.31064150502879045	0.5138044117750766	0.025348912576558743	0.02257157510067159	0.6773324906447072
Gm6548	0.11857856805744711	0.3720674566016118	0.5256248243830932	0.1564337060999571	0.022661035986116348	0.758006613170821
Zfand3	0.11870705135188075	0.3976372732353619	0.587335831008575	0.13125206444744575	0.022695981804474095	0.7126734257165109
Mtfp1	0.11872608090025602	0.16942233565590267	0.002152303356324316	0.40431216824679994	0.022715459178184752	1.401296153831704
Bach2	0.11872608090025602	0.7792375693443827	0.47348905293391613	1.2085865498356763	0.02272040732276632	1.4988822247698965
Kdm6a	0.11883848659621829	1.3060970473637075	1.710754201124288	0.7378550867637431	0.02275353604871069	0.6410965206815749
Gnal	0.11883848659621829	0.28062356923704573	0.08407930388193872	0.5566218993101746	0.022766196736526738	1.4358930142251825
Anxa5	0.11883848659621829	3.1909495752876382	3.776842942252362	2.3682056982733446	0.022773128526579867	0.7051112500435652
Rbms3	0.1188458916762382	2.4775632710015554	2.9302627723055927	1.841857588319291	0.022784951656391633	0.7230706324127495
Lox	0.11918545245361892	0.3623510482240835	0.597403888395764	0.032276847131936265	0.022862465232596715	0.6462215690288748
Gm7803	0.11918545245361892	0.09478237798652774	0.16227891988602475	0.0	0.022883166360029947	0.8603786775192153
Gm10284	0.11918545245361892	0.08743478832908684	0.1420298311783945	0.010769409008782434	0.022885543176198238	0.8850639286417132
Krt15	0.11918545245361892	0.6034106359072255	0.929460369434026	0.1455535632951225	0.0228917869809367	0.5937170731478414
Magoh	0.11919466751781425	1.5175648391024992	1.883128327746967	1.004220365686863	0.022903991526009127	0.6951547547843872
Xpot	0.11954529501544811	0.7130420612239686	0.39746589042701225	1.1561915776622482	0.02298183208035753	1.5429296646398993
Gm44164	0.11971799877797919	0.3165765677501324	0.5355890311306618	0.009027151088112395	0.023035199508002296	0.6570945289607601
Thoc2	0.11971799877797919	2.40169179841853	2.8805661697474556	1.7292299152757833	0.023035994162128884	0.7033071453729134
Aldh1a1	0.11995731119569673	0.3825464221941605	0.6522677758279001	0.0037887766659303206	0.023092543755522818	0.6075218504839284
Rnasel	0.12006464647684284	0.3124877253539964	0.5350168631060848	0.0	0.023123717258955987	0.6514586412923922
Ptma	0.1200877809787021	5.83061929907425	5.426336012366207	6.3983362548770355	0.023138685628479674	1.151252633015206
Gm44504	0.12024862851936802	0.6000990939761683	0.8734838400733528	0.21619711009501588	0.02319206349367987	0.649163384322225
9430037O13Rik	0.12024862851936802	0.11746521525393644	0.0	0.2824163685892514	0.02319934735411721	1.2824163685892513
Lrrc26	0.12024862851936802	0.2980141688466712	0.5102363799950583	0.0	0.023201258623539098	0.6621480009660952
Ccdc88c	0.12026351104364073	0.4044705236427122	0.6345993560231864	0.0813108866828974	0.02321465830790754	0.6615143231878033
Mta1	0.12035794732489048	0.3274727448821424	0.49035087499519736	0.0987502642978524	0.02325360233505043	0.7372426740121806
Ift52	0.12035794732489048	0.4648074611122789	0.7401402322408552	0.07816995271895888	0.023253960408477048	0.6195879692584039
Sept10	0.12044131315247297	0.9408423912231577	1.2342474208043737	0.5288268177686839	0.023280610998919753	0.6842692548429913
Gm6421	0.12048372029202535	0.11946581240044266	0.17251627843343462	0.044969413290283776	0.023299355521761708	0.8912195357205935
Fam103a1	0.12050960801362627	1.6824442153473724	2.118639556071175	1.0699145879479903	0.023314911468976105	0.6637235726451326
Fam107b	0.12054971247667072	0.4667742802975176	0.7991741465699923	0.0	0.02333627312198775	0.555810565590015
Mir22hg	0.12054971247667072	1.3402584574013456	1.7285646247948736	0.7949774563806465	0.023352012132180883	0.657846781443041
Gm24447	0.12054971247667072	0.13351511282946588	0.194113868190547	0.048418988279862615	0.02335433018566684	0.8779891233225042
Gm10169	0.12059538479006339	0.24449958418375514	0.3843326504067838	0.048138257147161675	0.023373735614567133	0.757143347618918
Tcta	0.12100681747108255	0.8240285272759398	1.1764627656981026	0.3291208733214133	0.023464072546480596	0.6106793528788426
Mgat4a	0.12117760879690374	0.7337643953858336	1.0380328259205065	0.3064938333584206	0.023507798397438384	0.6410563248746124
Skiv2l2	0.12147328123557795	0.8325576065896719	1.1560761356980471	0.378254991245996	0.023576815932851682	0.6392422644202101
Gm38365	0.12147328123557795	0.4815031152499058	0.7051058129939227	0.16750783756681817	0.02358642543819591	0.6847128363939132
Scai	0.12160109911435106	0.6119947083775089	0.8945346010322651	0.2152365612452979	0.023621889077715574	0.6414433183659768
Inadl	0.12172839716727601	1.0728548853989084	1.4122941354994742	0.596195512917263	0.023657274070852906	0.661691909550974
Use1	0.12195986336110348	2.2747815505965554	2.7185558615112924	1.6516091139928817	0.0237129350017518	0.7130749712376828
Dnaja4	0.12244131293605554	0.19514016440684095	0.010179715709627779	0.45487185832207644	0.023817263183394503	1.4402109205885834
Gemin7	0.12246583946982421	0.6385842503232263	0.9260277634777401	0.23494016802114298	0.023832755067969818	0.6411850293327382
Cox19	0.12254027294384673	0.7394941421912385	1.0558396695852277	0.29526425265925405	0.023857967874211253	0.6300414725047978
Plod3	0.12262387183996643	0.2975545217138191	0.08476217501065356	0.5963693064459239	0.02388497897609431	1.471630688478095
Etv3	0.12285453944076151	0.8527017741476229	1.177409523832101	0.39672918948431285	0.023940663993271043	0.64146370914469
1810010H24Rik	0.12305333544597627	1.161574237567568	1.5603505243755824	0.6015905156669518	0.02399017578903871	0.6255356445998921
Eif2s1	0.12367277402935098	1.903469421250563	2.3960179359616287	1.2118055495286406	0.02412176665826788	0.6512938362624806
Rnf169	0.1237647529180364	0.4617512393164251	0.6978052514003616	0.13027113724110984	0.024150541386177286	0.6657248446539168
Tdpx-ps1	0.12382256567773946	0.13377653112703128	0.2044100081764999	0.03458909527033065	0.024172662300740524	0.8590007457981179
1010001N08Rik	0.1239413433555754	0.16367418978931209	0.2802300522150344	0.0	0.024206700256175148	0.7811096125027024
N6amt1	0.12445150282732394	0.2802840689047603	0.47988029979148356	0.0	0.02431723315333862	0.675730327744008
Fam57a	0.1248546431983841	0.4357949836911818	0.6887436787323676	0.08059043320781431	0.024406934978726404	0.6398782993633141
Gnptab	0.12503880750422372	1.0774635623623257	0.67356072643913	1.6446462681268132	0.0244538821644433	1.5802511533321424
Cltb	0.1252611237709231	0.524801198502686	0.7987587616714962	0.14009483320180352	0.024508326326535334	0.6338230881735195
G3bp1	0.12571663261772895	1.589101489112858	1.9899631166619294	1.0261894163843752	0.02460845579385817	0.6776636825695912
Psmd7	0.12581982721326276	1.7193505048030076	2.1695110350182034	1.0872101857774137	0.024639670268411868	0.6585275024181849
Cxcl17	0.12587982095113162	0.3232896585196733	0.07237488708843547	0.6756380609550285	0.024662438876707743	1.5625487701455691
Elfn1	0.1258885770076639	0.06346324635815799	0.0	0.1525818476270607	0.024675174990821978	1.1525818476270606
Myc	0.12592905167363316	0.427643685510652	0.7027294701005103	0.04135300927808479	0.02469413251763445	0.6115786609464243
Mcmbp	0.12610890681615441	1.7472133297691514	2.1373453014544728	1.1993684333599766	0.024740441230412507	0.7010284881107444
Nip7	0.126195018276324	0.24892752201302282	0.4220923373953194	0.005759908922989208	0.02477141087339312	0.7072395248012673
Por	0.126195018276324	1.6865771096323778	2.087472176916249	1.1236180789784311	0.024790109961843738	0.6878177218424328
Slc43a2	0.126195018276324	0.4560123840736817	0.2210250947687078	0.7859945350125812	0.024790477196189358	1.46270092454643
Ubqln4	0.12623916805246027	0.6197621628592224	0.9164690899427195	0.2031098822738858	0.024810201547559602	0.6277742169636793
Pld2	0.1262588935644658	0.36138439739252326	0.6187338925053806	0.0	0.024829105245465555	0.6177667648956551
Sfswap	0.1262588935644658	0.6629121625207741	0.9740904788748533	0.2259383565767478	0.024839559794037236	0.6210142694551062
Kdm2a	0.1262588935644658	0.9735073167473065	1.2994603049040832	0.515786099335663	0.0248472373923592	0.6591921139507954
RP23-356A20.1	0.1265377295751299	0.10065091554073437	0.009342750452153133	0.22887089204810374	0.024913188638227012	1.2174961295334108
Gm8121	0.12673001565212155	0.19797145263381774	0.30425963279169926	0.04871571028445221	0.02496897401089597	0.8040697449477381
Spon1	0.12673001565212155	0.4030399312793947	0.6900532156753273	0.0	0.0249732351600215	0.5916973446308972
Bod1l	0.1268087419766444	1.7392842004576046	2.169438115488229	1.1352382772231104	0.025000903019081644	0.673696156674822
Akr1e1	0.1268087419766444	0.282398673352536	0.48350075892176614	0.0	0.025010951210135676	0.6740812190260133
Dkc1	0.1268574889104136	0.629941194607136	0.9113773517938937	0.2347329738767956	0.025031671190061475	0.645991212942832
Acaca	0.1269280680636196	0.9360484013847077	0.6067030603377841	1.3985333483867708	0.025056709575721103	1.4928292648440693
2810433D01Rik	0.1274796739059017	0.3169607954683439	0.5005291106136709	0.05918401249831023	0.025176761300158824	0.705873684826505
Rpl3-ps2	0.1277551179609526	0.20749738455132133	0.292197947006662	0.08855616918850258	0.02524234450125799	0.842406669744454
Lmbrd2	0.12776046095574797	0.5064445717077736	0.7477028064411915	0.167656412294889	0.025254584683365045	0.6681092506068362
Rpl3	0.1279486236886421	6.729348360121862	7.169109034758874	6.111812093610314	0.025302980032622123	0.8705737753468769
Tulp1	0.12800323567760744	0.2775945058328469	0.4558821385682376	0.02723314922570238	0.025324985785817457	0.705574388209692
2610028H24Rik	0.1282851148715002	0.3752849431275656	0.15448663983692537	0.6853421349825073	0.025391985006080888	1.4598195222255381
Osbpl5	0.12847417669412045	0.8299920968144808	1.1818077827956806	0.33595304841534923	0.025440653740882467	0.6123147322829294
Aass	0.12869295422727886	0.23800861519309888	0.024725460250069775	0.5375126200067142	0.025503013210231084	1.5004141886271725
Phlpp2	0.12869295422727886	0.38779202875281726	0.6186143293588166	0.06365858534864795	0.025506508655393445	0.657141461097775
Pmepa1	0.1287285493499381	0.21596335699381797	0.34909096136613077	0.02901821042844255	0.025527656178338066	0.7627493177972428
Dhrs1	0.1287285493499381	0.7502164684903736	1.077312583501502	0.2908900091130444	0.0255458514281987	0.6214230922036442
Mrpl35	0.1287285493499381	0.5123669773514793	0.750325463441105	0.17821250752349432	0.02555331172877203	0.6731391002032
Tmem132d	0.1287285493499381	0.10436096325571997	0.0	0.2509104010190714	0.025558640455717378	1.2509104010190715
Gm12989	0.12874315292172298	0.19800903799490918	0.30135649485203597	0.052882821982773665	0.025572810468299872	0.8090656373928393
Commd4	0.12890424698068081	0.8312854706600444	1.1549445346921932	0.37678550840213365	0.025616093902315108	0.6388960301471472
Dtna	0.12907390270531055	0.42136944806454846	0.6635119946265853	0.08133948906253922	0.025661107681323667	0.6500340800399648
Parva	0.129535717523675	2.266384974222407	2.7485998006692935	1.589232239211887	0.02576899882233425	0.6907198359103558
Irx2	0.129535717523675	1.2042083844259008	0.8604728347929431	1.6869008583785654	0.025775600624294254	1.4442032198108377
Cd14	0.12963801605843722	0.21493367181073164	0.05667583937057614	0.43716807481180103	0.025807305306564495	1.3600841632452487
Mboat2	0.12996339445614752	0.5520900351243395	0.8509326405211781	0.13243871690750222	0.025895683977579433	0.6118205990406193
Tceanc	0.12996339445614752	0.5190911443260273	0.22606947414843506	0.9305683832988165	0.025906632999486732	1.5745995019080712
Alkbh3	0.12996339445614752	0.3456068311115558	0.5710330927593376	0.029050804116798636	0.025916065687074368	0.6550153582757383
Wdr20	0.12996339445614752	0.3200938930191819	0.5480395441085992	0.0	0.025917588424328467	0.6459783303376954
Ppp4r1	0.13046671266089105	1.1052069149936574	1.4998945205069594	0.5509647455494464	0.026029382662537924	0.6204120745202172
Eef1akmt1	0.13062641511300166	0.5378462511566287	0.8194475269149448	0.14240616179388668	0.02608984777877792	0.6278862923466392
Rps2-ps13	0.13062641511300166	0.10731494830663395	0.17205805635482133	0.01639909445173261	0.02609606556040288	0.8671917648966995
Ttc19	0.13062641511300166	0.36919563093252505	0.5936409712680818	0.05401706790812612	0.026104874447361058	0.6613892883724184
Zfp451	0.13062641511300166	1.027878705132326	1.405590929050765	0.49747430558728384	0.02610698640488338	0.6224974859620792
Gm13461	0.13103011471421733	0.19862363014796233	0.30024590479787033	0.05592001042681487	0.026199140506633318	0.8120925484406452
Gm7664	0.13107966903123855	0.0654483132562755	0.10935737719182433	0.0037887766659303206	0.026221943302284424	0.9048380596763818
Cox6b1	0.13107966903123855	4.227013148687536	4.589071459529204	3.718590839846043	0.026231998897435993	0.8442530881942802
Zcchc17	0.13108528633893068	0.981751858668998	1.3239351523529648	0.5012391483893851	0.026244598604318874	0.6459901201930671
Wnt3a	0.13117416367830742	0.1750392365233755	0.2996883898051732	0.0	0.026284612065727974	0.7694151981690801
Tmsb15l	0.13117416367830742	0.3369599123656802	0.5128091638844029	0.09002266555215484	0.026285359420436458	0.7205288621820154
Dock1	0.13137769344812572	1.8896265251238586	2.3482393077542376	1.2456170856854543	0.02634691324767617	0.6706859573880506
Morf4l1	0.13137769344812572	3.6828349988204616	4.147422508315216	3.0304355174022946	0.026349146081559662	0.7830007175225026
Ppil2	0.13157768134263698	1.0484170924797906	1.4127704468801905	0.5367719565132714	0.026400774370771596	0.6369325181765134
Msmo1	0.13163588849657998	1.3380874899306376	0.894923767493274	1.9604025044171483	0.0264239772671503	1.562280528220593
Ifit2	0.131711851367945	0.2711276140131577	0.4642033391437397	0.0	0.026450756109434106	0.6829652502942631
Galt	0.13187235478770104	0.4891124240368447	0.7478098032387324	0.12583525324270461	0.026494533330803986	0.6441405987977099
Tmx4	0.13209979085049423	0.6677788267452307	0.9228525568753695	0.30959018443482295	0.026564189802491943	0.681066356207209
Pgd	0.13209979085049423	0.750830107955942	0.4520942504571022	1.170331524869206	0.026572566906858514	1.494621663976709
Gm12816	0.13209979085049423	0.1489777329727734	0.2473913432428739	0.01077989727433445	0.026576141037306565	0.8103149847477579
Ly6g6e	0.13209979085049423	0.2873627359197974	0.4919998357414713	0.0	0.02658648508844316	0.6702413606520508
Sbf1	0.13247750467165126	0.12224737490918325	0.2056363376145643	0.005147980471839681	0.026674101439621633	0.8337074365729514
Nsun3	0.13248305190169826	0.3067088849729814	0.5070712895583127	0.025348912576558743	0.026686816285197205	0.6803585999419207
Mettl6	0.1324975814977862	0.33638226938499294	0.5311731817504493	0.06284609457392655	0.02670134225754214	0.6941383948214614
Ttc5	0.13251784777207629	0.5596907463799279	0.8522178812933494	0.14890796118235758	0.02671702735000365	0.6202876955167439
Nudt3	0.13382779966369188	0.8384268466782178	1.177387482273477	0.36243957116147096	0.026992843423369176	0.6257221474144355
Tmem138	0.13410052829413746	0.23939493978541382	0.40987315448108735	0.0	0.02705959185135138	0.709283666279933
Wars	0.13414546806192826	0.7550183416677954	1.086919772377137	0.2889439921610602	0.02708592174588689	0.6176298721310542
Vnn1	0.13414546806192826	1.2183253309657192	1.608794639843432	0.6700067270097815	0.027092146968298036	0.6401449548784751
Gm43560	0.13422298410838068	0.6090513071112517	0.8962354368676785	0.20577146532563073	0.027119552422493445	0.6358764538845453
Mbip	0.13475583288234524	3.536804769477847	3.996041653256993	2.8919189326815977	0.0272390106036361	0.7790004973526188
Mslnl	0.134759004173182	0.29098882188395697	0.4982081344376839	0.0	0.02725493975597815	0.6674640038417131
Sf3b5	0.134759004173182	0.8796967002937558	1.1757737620370694	0.46392891146271964	0.02726324596377691	0.6728314023293099
Dnajc19-ps	0.13483218704402025	1.338588646725213	1.7223981663224293	0.7996220872908243	0.02728985524343647	0.6610429398436807
Pard3	0.1349770062925237	1.291453935975635	0.9336856424730415	1.7938519651494906	0.027330982715101756	1.4448325538459084
Trim12a	0.13503812719956984	0.5645255264448226	0.8368811093097066	0.18206875050690033	0.027355180455204818	0.6435194659664814
Eif3m	0.1351891875033907	3.045654174325727	3.5778616596513735	2.2982989821663073	0.027397616131519698	0.7204890028104276
Borcs7	0.13519057239871854	0.5629897531935307	0.8178559907609354	0.20509248341802624	0.02740973174082396	0.662919664452401
Micu1	0.13525923290629455	0.6303425511595824	0.9224374258272595	0.22016676971135493	0.02743549353443793	0.6346977817425163
Gm17383	0.13559648525688137	0.1038426251364643	0.165489593333992	0.017274542135680766	0.027530110328587536	0.8728302234133828
Ildr2	0.13559648525688137	0.18112729654642362	0.31011188651130106	0.0	0.027536739532717507	0.7632935860637838
Ccdc141	0.13559648525688137	2.45279484366771	1.985841097741048	3.108517125181747	0.0275395120192563	1.3759999245405472
Csnk1d	0.136212067144786	0.538037180266443	0.7903006017114216	0.1837949288756217	0.0276779465305566	0.6612269066680667
