	adjusted_p_values	mean_all	mean_all_other	mean_kmeans_0	pvalues	ratio kmeans_0 to everything
Amd-ps3	0.44337590446295544	0.7129945896315487	0.8564390808044481	0.4705050926487899	0.12280079293497	0.7921106099595674
Imp3	0.44342083762208906	0.5885449130074012	0.7371151016125498	0.3373905465558404	0.1228740739596438	0.7698917275627573
Samd4	0.44342083762208906	0.577822465970281	0.4001300483057506	0.8782072672603205	0.12289114043373954	1.3414520097851443
Hmgn2	0.4436487565734107	2.135552392414629	2.4458081337090283	1.6110724487979073	0.12306989355706252	0.7577532896433729
Galnt3	0.4436487565734107	0.48668621188396166	0.3267169383630729	0.7571104599787976	0.12316447830813082	1.32440493459498
Gm10039	0.4436487565734107	0.3315021978940309	0.23940827996377037	0.48718477344280453	0.1232260043136657	1.199915151031811
0610011F06Rik	0.4436487565734107	1.2488938339725908	1.4869161887919238	0.8465227103494334	0.12326891536948374	0.7424949496373755
Sp100	0.4436487565734107	0.06226343922183944	0.014861929945364451	0.1423945620463567	0.12330276609765871	1.1256650075620218
Bik	0.4436487565734107	0.10946246510908926	0.17421490925812796	0.0	0.12331522079043487	0.8516328587854523
Polr3h	0.4436487565734107	0.19720631302985697	0.3066782084594783	0.012146680279782884	0.12333467768446249	0.7745952092314018
Flot1	0.4436487565734107	0.7701514163345071	0.5702538775163001	1.1080734462414763	0.12334645691050357	1.3425048499646792
Kank3	0.4436487565734107	0.19984859484803186	0.28519388152269715	0.05557441975514536	0.12340256671691631	0.8213347689645871
Gm43863	0.4436487565734107	0.0557799442373841	0.015484503426048776	0.12389842751368904	0.12343001748106122	1.1067607863260076
Tmem140	0.4436487565734107	0.3493398151812919	0.20782681852421964	0.5885641666730093	0.1234895594784091	1.3152251153141248
9930014A18Rik	0.4436487565734107	0.09039160084485284	0.1438626886685686	0.0	0.12353222414273322	0.8742308057656627
Gm11423	0.4436487565734107	0.1273762842734764	0.2027256355338427	0.0	0.1235418957739113	0.8314448203776243
Rbm3	0.4436487565734107	2.6899600340437466	2.9956372924014008	2.1732199068200933	0.12357947282821966	0.7941711608445245
Necap1	0.4436487565734107	0.39976404858186454	0.5419719310246676	0.1593650092142689	0.1235906906258454	0.7518716689245117
Rsph1	0.4436487565734107	0.22320261577908476	0.3552379659582616	0.0	0.12359520213974448	0.7378777935083305
Cracr2a	0.4436487565734107	0.11260393814198771	0.17921471845133258	0.0	0.12361681797706067	0.8480219796724586
A330023F24Rik	0.44366154390915963	0.1626083883562785	0.25879926597548547	0.0	0.12365935337524274	0.7944078353311295
Scp2-ps2	0.4436684908680492	0.261274807715929	0.33745004754085484	0.13250237848807814	0.12370026265066657	0.8467623748418789
Ppia	0.4437559171669282	6.966641067412466	7.187272613906334	6.59366869119664	0.12378746129349297	0.9274967439460315
Mef2a	0.4437559171669282	1.4622106025048005	1.199733753629073	1.9059214660804351	0.12380259951881271	1.3210332665425115
Fbxw11	0.4438978163171812	1.0414598243043787	1.2834958242357482	0.6323037291823019	0.12388118081866521	0.7148266757740227
Snx9	0.44392608387737786	0.17646166631494362	0.07691074281309909	0.34475013223472833	0.12392806522859337	1.2487108529737396
Mief1	0.4441232189300019	0.42719522244335634	0.5695473114393866	0.18655240533101947	0.12405972843916456	0.7559838411260545
Mgst2	0.4441232189300019	0.1203775228896433	0.19158676178210837	0.0	0.12406112405107221	0.8392171112277416
Irx1	0.4446312097834842	0.5832139947530808	0.7183086402106765	0.3548397131461928	0.12424392384376755	0.7884728514081616
Plscr3	0.4446312097834842	0.7063224437565525	0.5195828613158361	1.0220012616920495	0.12428114103399919	1.3306291569655897
2210404O09Rik	0.44485992794771045	0.25488351111223223	0.3732070604842808	0.054860368126150104	0.12438414886310281	0.7681728404120926
Rock1	0.44516145192987905	4.142103198800496	3.80437035080709	4.713032537075061	0.12450755999163167	1.18913241900998
Hist1h1c	0.44574758730339126	0.1800343312084843	0.2865335130501229	0.0	0.12471065228050783	0.7772825113814508
Mavs	0.446585252413462	0.19881891749042063	0.31643010811855676	0.0	0.12499279374610903	0.7596301496242751
Fubp1	0.446585252413462	1.918782533967282	1.6280050631172807	2.4103349251660933	0.12502347148995988	1.297689632728801
Slk	0.4466053418331103	1.4402583255767403	1.1982076263843726	1.8494392694495527	0.12506832657800032	1.2962557472955047
Kif17	0.44682183684115756	0.0992617337677987	0.15797994247551062	0.0	0.12516820429431233	0.8635728161769506
Pigq	0.44682729000883176	0.7751974091337747	1.0055949680162528	0.38571582149910943	0.12520898235489927	0.6909250589463385
Prss23	0.4470822509759686	0.2603998279086656	0.39083923507219515	0.039895115798889505	0.12532869599189178	0.7476745619308842
Spaca6	0.4470822509759686	0.47277295827958815	0.3056251335683757	0.7553323762437805	0.12545639046987547	1.3444382549884895
Rps6ka4	0.4470822509759686	0.2799334166390382	0.4136336583010249	0.05391634144853691	0.12546215546107592	0.7455371023884546
Rab33b	0.4470822509759686	0.4431696543834779	0.5728109005296831	0.22401421446965447	0.12546889460533292	0.7782335524616706
Bhlhb9	0.4470822509759686	0.36579047889866645	0.5118157708780967	0.11893819960010596	0.12547734217866632	0.7401286725235056
Sh2b3	0.4470822509759686	0.18811510130165895	0.28691149113910475	0.02110215657645299	0.1255160641355583	0.7934517358863805
l7Rn6	0.4471298271690885	0.6344928982656547	0.45296560903013167	0.941360458639991	0.12556869794971678	1.3361365517356376
Usp6nl	0.4473569810376833	0.7172365093540017	0.5517162795861243	0.9970445168187467	0.12567178718890645	1.2869907618365652
Akap11	0.44787157514936876	0.8210858450700078	0.629343775477767	1.1452212484283197	0.12586148040378867	1.316616714480211
Prr14	0.44787157514936876	0.6124424745395745	0.7716155141947626	0.34336424083675665	0.12589503166531799	0.7582707591310209
Map7d1	0.4486375520670948	0.30474032512924143	0.19943495323514313	0.48275654904545523	0.1261807468056833	1.2362125557923176
Slc38a1	0.4486375520670948	0.33353790836134856	0.46560816069881444	0.11027629131468003	0.12621921730897304	0.7575532949989108
Gabre	0.4486375520670948	0.11888947987012212	0.18921846796230704	0.0	0.12622857337235635	0.8408883875756423
D230025D16Rik	0.44866587719653755	2.0067817068960503	2.2999649623404985	1.5111623941209107	0.12627595489614427	0.7609663807884403
Ube2o	0.44928427824919465	0.165279590643199	0.0730634322276264	0.32116881082190507	0.12649983834208609	1.231212220212578
Relb	0.44928427824919465	0.13337101518079544	0.21226654528774486	0.0	0.12653679810507557	0.8249010944722879
Tars2	0.44928427824919465	0.24086947047097804	0.34386226430654865	0.06676260470132293	0.12656840129525362	0.7938035266224155
Hcfc1r1	0.44930666303954453	2.332825198257839	2.0482883945031007	2.813827890319421	0.12671070739220555	1.251137489876876
Garem	0.44930666303954453	0.17178295612769107	0.27340104285111394	0.0	0.12672043478167333	0.7852985558744512
Fcgrt	0.44930666303954453	0.09540621961611072	0.1518437016425424	0.0	0.12672859115666246	0.8681733455450495
Rxra	0.44930666303954453	0.14963217940935783	0.23814698976418924	0.0	0.12673258037772114	0.8076585480294667
Ass1	0.4493778454425664	1.4660750727559435	1.1799314196515658	1.949794105384773	0.12679213277947324	1.353159130967643
Snx31	0.449743865891091	0.21777238180146358	0.3465954808952871	0.0	0.12693491225475012	0.742613512511677
Mcm4	0.4497593068290843	0.48432972356940346	0.6786469115738517	0.15584114384759806	0.1269787782983729	0.6885552499923371
Creld2	0.44988118879280115	0.5859615262589217	0.7490039032170035	0.31034226997264075	0.12705270748145253	0.7491934509479841
Pacrg	0.450285303418005	0.17661813773923965	0.28109647273991667	0.0	0.12726885314438763	0.7805813389379428
Lsm5	0.450285303418005	0.6068651060993485	0.4626956513700723	0.8505801367131247	0.12728157685445815	1.265184684852061
E130012A19Rik	0.450285303418005	0.12889998220453092	0.2051506759029858	0.0	0.12728549775115425	0.8297717621497643
Cggbp1	0.45044193092441437	1.2644997571593422	1.0230990132135283	1.6725819671629802	0.1274169248989489	1.3210336961797045
Cebpzos	0.45044193092441437	0.3621614389071733	0.4701797222181664	0.1795591028338279	0.1274375223738985	0.8023230663623504
Mageh1	0.45044193092441437	0.15579216761070727	0.2453141355204856	0.004457412334653422	0.1274484767662982	0.8065895854581585
Mbnl3	0.4508194423134803	0.9511570454328531	1.192704004072438	0.5428276629706975	0.12759489135049487	0.7036187557031198
Smc2	0.4509125862446042	0.260104688990961	0.3772529647494735	0.0620683180658567	0.1276608630943745	0.7711497780359109
Eva1c	0.45124056896109904	0.11465869035084479	0.1824849578823304	0.0	0.1277933586024757	0.8456767194661519
Rarb	0.45195133685062977	0.3326098218296826	0.48700210001343985	0.07161335156666417	0.12803435183971196	0.7206535562774112
E2f5	0.45254198385058125	0.265965754686217	0.15925847177995806	0.44635187578965485	0.1282414300686907	1.2476526253622158
Slc25a16	0.45285375982712206	0.7025285280952127	0.8853082834038266	0.3935437036449367	0.12843861130705542	0.7391595931085423
Pnck	0.45285375982712206	0.17636487898019954	0.2806933989403176	0.0	0.12844307885320513	0.7808270120135145
Jmjd1c	0.45285375982712206	1.5082350766666326	1.7478636821627176	1.1031486245184887	0.12844912073803383	0.7653758947980988
F2rl1	0.45322078921664266	0.3167406295722871	0.43042138083024384	0.124566026255265	0.1286140300265938	0.7861781439554165
Slc35a3	0.45322078921664266	0.6084220788769162	0.4476608507122013	0.8801851074410773	0.12866979785262359	1.2987745759071183
Nectin2	0.45322078921664266	1.0734721431590304	1.3055247641562409	0.6811927124256504	0.12867266257450713	0.7292017585596922
Slc35b3	0.4533660162845811	0.28342113044955913	0.4091472286947542	0.0708841548445864	0.12875371843359545	0.759951929108579
Gtpbp10	0.4534108793831958	0.21200665464771473	0.3374190419041095	0.0	0.12883266462591597	0.7477088097805761
Mirg	0.4534108793831958	0.30306919327121873	0.396485396857759	0.14515132530349573	0.12885953723380075	0.8200238454911224
Il17re	0.4534108793831958	0.38005273567939873	0.24434248837962308	0.6094676775433052	0.12894113133220084	1.2934282101378267
Nup210	0.4534108793831958	0.17618798050735054	0.2804118563004312	0.0	0.128949478424837	0.7809987037212842
Fam63a	0.4534108793831958	0.5474820991823739	0.688202541971998	0.30959754113324756	0.1289656032539343	0.7757348473148845
Sdc4	0.4535303938152875	7.2413641488269995	7.480757934647001	6.83667465375033	0.12908390142922926	0.9240535709355227
Gm38248	0.4535303938152875	0.09885724522375017	0.018646463488041616	0.23445166196744793	0.12910354389580878	1.211854854667092
Them4	0.4535303938152875	0.19043380248424377	0.09041723836642426	0.3595094227786529	0.12911911510500235	1.246779099728248
4833418N02Rik	0.45368061912292645	0.12517587510695807	0.1992235758744544	0.0	0.1292372286142203	0.8338728658422314
Qsox1	0.45368061912292645	0.2670830066218266	0.36247811638048466	0.10581984488695226	0.12924158888050338	0.8116239311238536
Ndufs4	0.4540289269202499	1.979166525827852	1.6991879623159407	2.4524636212884636	0.12940580796621493	1.2790749178972336
Stx11	0.4540289269202499	0.15863417114617542	0.06637872036519582	0.31458981413306947	0.12942057869432633	1.2327607340878581
Iqcc	0.45442882565007703	0.22240989413524578	0.320665022111542	0.05631193969912594	0.12964779929329118	0.7998333582048264
Unc119	0.45442882565007703	0.2834291271659841	0.4062505080591559	0.07580250708466998	0.12965123656950828	0.7650148397595564
Gm43079	0.45442882565007703	0.14978143415519207	0.08868004992876034	0.25307186939511234	0.12965758218479653	1.1510010397243058
Rsph3b	0.45442882565007703	0.4488179593837586	0.5982687641122594	0.19617493234272165	0.1297447981020699	0.7484191390095294
Fam189a2	0.45442882565007703	0.8852734926612136	0.6957249268380411	1.2057008301241956	0.1297473877622743	1.3007421163744337
Cep78	0.45442882565007703	0.4871978494075438	0.33321740727966537	0.7474981206237193	0.12977407872350671	1.3107375519416327
Senp8	0.4544613371369719	0.16233145851365902	0.07228563886835634	0.31455177267595635	0.1298232842910605	1.2259343266625087
Gm43130	0.454620788289617	0.10466560373681874	0.04616127291732307	0.2035657820269186	0.12990876882520416	1.1504591244050333
Hyi	0.45544714392712854	0.1319163982440917	0.20995145072651217	0.0	0.13018490920053374	0.8264794421293125
Olfr1030	0.45552619305750935	0.12525217085543122	0.19934500431920746	0.0	0.13026943707217273	0.8337884398556668
Pcbp2	0.45552619305750935	3.7523018590047386	3.4751305856133223	4.220853297356894	0.13030564598921804	1.1666370840978195
Gid8	0.45552619305750935	0.33978260955324524	0.47447728345670914	0.112084470335485	0.13032754838266936	0.754222857695275
Irak1bp1	0.4558315477506651	0.15981910007536357	0.23369023747980022	0.03494170112976828	0.13045495279090538	0.8388991577366793
Arfrp1	0.4558727624853482	0.5829610757041821	0.4120005026112491	0.8719658540279499	0.13053095412442042	1.3257543822159237
Gyg	0.4558727624853482	0.9847045144854785	0.736060920827404	1.4050305894788895	0.13061736850478703	1.3853376691024504
Med1	0.4558727624853482	2.814866112069687	3.1510371675894002	2.2465769467863614	0.13063695361800418	0.7821122326090182
1010001N08Rik	0.4558727624853482	0.16367418978931209	0.0919821179788421	0.2848679302308209	0.13066210778498688	1.176638251740782
Rnf144a	0.4558727624853482	0.33842669904887085	0.47314941582256914	0.11068115402666656	0.1306690557099523	0.7539501031580632
Gm6710	0.4558727624853482	0.13808305247996683	0.06014983851082722	0.26982729514208387	0.13070701833733103	1.1977809636096222
Mrps31	0.45617357173158973	0.16482378245539847	0.26232517489380314	0.0	0.13085435323985167	0.792188906542348
Top3b	0.45617357173158973	0.1559994369781712	0.24828079406384998	0.0	0.13088194596314373	0.8011018071858995
Ttc5	0.45617357173158973	0.5596907463799279	0.37684671098095	0.8687842347924859	0.13091348022198732	1.3572928779130753
Atp5a1	0.4562761817246465	3.055132085647214	3.3631639402550912	2.5344115695243756	0.1310048513698871	0.8100570177791067
Cideb	0.4562761817246465	0.18957906065799313	0.30172442048384823	0.0	0.131023088374725	0.7682117537814203
Slc1a3	0.4564855035424289	0.8145941199964128	1.0160219633091632	0.4740851467772399	0.1311455204000015	0.731185063260734
Skiv2l	0.4564855035424289	0.14824258335707513	0.2359353791457675	0.0	0.13116339442087885	0.8091037904353565
Usp48	0.45671571854106924	1.115300852200935	1.3419775935875342	0.7321092179521598	0.131269661899717	0.7395925659983988
Mettl21c	0.4568536909415454	0.1633945277995928	0.07490462180276032	0.31298460698471436	0.1313494492666618	1.221489405062434
Ensa	0.45719104049047543	1.2742176808440298	1.5184790373895451	0.8612996733504206	0.13151712824215633	0.7390570442387703
Gm10243	0.45719104049047543	0.46740237933288975	0.37243970176333435	0.6279345247480905	0.13154038333452442	1.1861610551315966
Slit2	0.45719104049047543	0.4106077677380646	0.2591202052891126	0.6666938852112932	0.13157926075678192	1.3236971960342703
Slc35b2	0.45719104049047543	0.3244829571227007	0.47900564110590443	0.06326603896061817	0.13170199053418807	0.7189060064473971
Abcd1	0.45719104049047543	0.38799681005062897	0.24155624121738578	0.6355511049830161	0.13170252659034873	1.3173395217113206
Arl3	0.45719104049047543	0.4373315098827425	0.5683960127144673	0.21577008842911255	0.1317105974333298	0.7751678010995099
Cygb	0.45719104049047543	0.20993207220324067	0.11142341818658882	0.37645860637424733	0.13172756612866826	1.2384646425932728
Rab15	0.45734777680721617	0.16547620370177643	0.26336353546902447	0.0	0.13181290018486264	0.7915378051724038
Gm13920	0.4575134857704715	0.0755271700543026	0.018116305354117637	0.17257886990461527	0.13190084858561907	1.1517140662006913
Lockd	0.4576637895566869	0.15431980599951067	0.24560757856260157	0.0	0.13203008469118005	0.8028210627571597
Adhfe1	0.4576637895566869	0.1357881118452815	0.04239957268696012	0.29365921375577714	0.13205432018565305	1.2410396623831619
Ldlrap1	0.4576637895566869	0.16839654551718775	0.2680114034287636	0.0	0.13212116304845975	0.7886364407259682
Brk1	0.4576637895566869	2.493260222906833	2.208407687588747	2.9747966516588344	0.13212909525102573	1.2388689464355638
Nipal3	0.4576637895566869	0.24389147932920324	0.13368970239570963	0.4301849593834424	0.13217162346658845	1.2615312253089888
Rassf4	0.4576637895566869	0.16981287726250463	0.27026556522060596	0.0	0.132206810235055	0.7872369584594153
Enc1	0.4576637895566869	0.48370929442571126	0.6790395663281454	0.15350812049540594	0.13222559766795003	0.6870047279576545
Kif13a	0.45767318306849636	0.7834557120044572	0.9755245209610879	0.4587679635301526	0.13229485219702403	0.7384205804848555
Sp140	0.45767318306849636	0.8755627946404531	0.6600417605789896	1.2398959712681652	0.13230871797948185	1.34930097811933
Vars	0.457737903242814	0.05922293542320548	0.09425622116651013	0.0	0.13236763681266195	0.9138627504753593
Zfp521	0.45815708611449335	0.110486253723716	0.028678323681418073	0.24878061165236245	0.13253556530438787	1.213966098929008
Mrpl2	0.45815708611449335	0.6734906129175942	0.8572655060402614	0.3628235316864184	0.13256934659707845	0.7337795954612831
Sec24d	0.45818612037079814	0.2461003630445203	0.35438947658790765	0.0630401949116511	0.1326179960138598	0.7848851554796126
9430060I03Rik	0.45859965686283954	0.13926308796964967	0.22164406958549873	0.0	0.13282550260275902	0.8185690291438962
Adat2	0.45859965686283954	0.14934461802817278	0.23768932165047219	0.0	0.1328505438675794	0.8079572009771315
Armc9	0.45859965686283954	0.17876397470899485	0.2845116780579778	0.0	0.1328585443019716	0.7785059622905693
Edem3	0.45867587895764594	1.3025989799230133	1.091533135018086	1.6594007653575331	0.13293749707833988	1.2715078335751717
Arhgef7	0.45867587895764594	0.9375398511384105	1.1494087598479392	0.5793805054627781	0.13296120876319673	0.7347976499242107
Recql5	0.4586958655021324	0.1997353426241199	0.10081099064483533	0.36696460430338673	0.13303886386900554	1.2417795751681615
Stat5b	0.4586958655021324	0.15378450606782168	0.08428611946950036	0.27126987388879326	0.13309645678272572	1.1724487209250423
Gm21988	0.4586958655021324	0.2774214067634161	0.1786642440750447	0.4443680389270915	0.1332171944614324	1.2254278910959562
Tab3	0.4586958655021324	0.10176614329376352	0.16196583369289122	0.0	0.13327045514907152	0.8606105024808337
Suv420h1	0.4586958655021324	1.3601186947106083	1.1163194763704603	1.7722554685713352	0.1333123281296213	1.3099418587432843
Mslnl	0.4586958655021324	0.29098882188395697	0.16183609179801461	0.5093184370292404	0.13337430727269006	1.2990803502183126
Gm3336	0.4586958655021324	0.0788598658268576	0.12550936392161843	0.0	0.13339658649881336	0.8884866106450634
1700112E06Rik	0.4586958655021324	0.30934593293929763	0.438906223469755	0.0903273465663816	0.1334421989548832	0.7577473283402612
Cenpc1	0.4586958655021324	0.4868823934751508	0.34864580658436195	0.7205680522667224	0.13350861987373494	1.275774590976045
Rhog	0.4586958655021324	1.1995343325574184	0.9529088091707217	1.6164489078063582	0.13357397237243743	1.339770139557822
Usp22	0.4586958655021324	2.362234727610643	2.0223549087140835	2.936793469078636	0.13362554454134581	1.3025582990693894
Slc25a17	0.4586958655021324	1.4913861698221786	1.770507036520078	1.019538990404301	0.1336312095979582	0.7289420181155586
Plagl1	0.4586958655021324	1.136761425129773	1.368828128213466	0.744458188964483	0.13366583344383787	0.7364224395123704
Gm28269	0.4586958655021324	0.06171788761624452	0.0147497432573551	0.14111641736579567	0.13366621829185685	1.1245298902001222
Exoc4	0.4586958655021324	1.062676171870353	1.2892434215695263	0.6796696307122263	0.13373157361242163	0.733722597992934
Ythdf2	0.4586958655021324	3.16065193567606	2.8735252503195023	3.6460327609216683	0.1337495789511502	1.199432677130076
Xrcc6	0.4586958655021324	0.16545272660996516	0.2561834694480661	0.012074566097937448	0.13377166342393043	0.8056741636176892
Galk1	0.4586958655021324	0.4445928310853333	0.6059568120671489	0.1718108632351214	0.13378427953095634	0.7296652403290936
Rnf14	0.4586958655021324	0.6940706418294948	0.495455582169721	1.0298246712543506	0.133806135084932	1.3573286264439401
Rida	0.4586958655021324	0.9901100615418994	1.2102979300923904	0.6178877123255929	0.13383711169848375	0.7319772100849613
2700049A03Rik	0.4586958655021324	0.7086619256389417	0.5217055760545156	1.024707183269757	0.13386013141427092	1.3305512019739234
Nolc1	0.4586958655021324	0.3953475919306491	0.5332324122977437	0.16225658607198923	0.13386607124725972	0.7580433186448231
Ccnd3	0.4586958655021324	1.2903715077165794	1.0491030139417836	1.6982301519549239	0.1338937421875954	1.316785995431454
Jak1	0.45883168203223873	2.176265507947911	2.4672692920847674	1.684330539526083	0.13397369211833815	0.7741915361618981
Ruvbl1	0.45900927694658206	0.4747717938650495	0.6516148699034287	0.17582278437159887	0.1341697658411497	0.7119231037441254
Npw	0.45900927694658206	0.09789872839660266	0.15581065223684645	0.0	0.1342406938516765	0.8651936180590607
Plrg1	0.45900927694658206	0.6965851353068877	0.5040436021354958	1.0220720128109069	0.13430150366154614	1.3444237985786416
Mrpl3	0.45900927694658206	0.20357395597842484	0.30436484381341283	0.03318935987642131	0.1343124126418581	0.7921015080840504
Prickle3	0.45900927694658206	0.15163787187928573	0.08334571756058413	0.2670841327513765	0.13431879641351055	1.169602752115478
Mfge8	0.45900927694658206	0.5956932701745133	0.41302708183919074	0.9044861123604161	0.13433965560421932	1.347805811252778
Rps3	0.45900927694658206	6.838303560688388	6.632422480338427	7.186340625089512	0.13435599233402545	1.072574355806169
Pdcd4	0.45900927694658206	2.6497200351929266	2.371104529323554	3.1207129141625805	0.13436322770587344	1.2223628423024435
2810474O19Rik	0.45900927694658206	3.8161074631538883	3.5044278783929586	4.3429943802497455	0.13438843289379462	1.1861649302632329
N6amt1	0.45903880409514913	0.2802840689047603	0.15862622106321192	0.485943764065473	0.13451733807805877	1.2825048639947907
Dtnbp1	0.45903880409514913	0.18048275737033548	0.2784384806241209	0.014890939488936309	0.13452242667223607	0.7938519959079116
Acer2	0.45903880409514913	0.3539636587380533	0.2169960886252806	0.5855040748810738	0.134540343729742	1.3028012905711637
Fan1	0.45903880409514913	0.17999102483373003	0.27909740105512354	0.012454055507088566	0.13455837045550884	0.7915378881013427
Coprs	0.459440585770493	0.22424677094961343	0.3314725504119978	0.042984143763201754	0.13471650345238104	0.7833313149718866
Ubl7	0.4595170065489523	0.7832353407297595	0.5793588841647256	1.127883636351603	0.13477927660461628	1.3473084918738882
Gabarapl1	0.4595698146578026	0.5589619308641637	0.4205384201633025	0.7929635799060959	0.13499384928455743	1.2621718317903574
Slc44a3	0.4595698146578026	1.486963608394464	1.2346159996092192	1.9135512327695199	0.13499937340058757	1.3038263546305184
Trmt12	0.4595698146578026	0.20688294726424725	0.32926440902619625	0.0	0.13501460941073173	0.7522957759266182
Prpf31	0.4595698146578026	0.16168617199395532	0.24663300503240448	0.018085573286100887	0.13502181284485038	0.8166682328931579
Ep300	0.4595698146578026	1.5333414580132705	1.7462544249275007	1.1734171568011202	0.13503338652389588	0.7914114355440672
Oxr1	0.4595698146578026	1.5136468883838918	1.2503529479006088	1.9587390258675375	0.1350877571284102	1.3147888772860246
Gm43360	0.4595698146578026	0.17893822832926723	0.28478901128460843	0.0	0.13530230299410528	0.7783379147990538
Rbm8a	0.4595698146578026	1.3986119070224072	1.630770950474498	1.006152571662921	0.1353130391373476	0.7625721164744812
Ski	0.4595698146578026	0.8896133112501142	0.6956827963839717	1.2174482292381175	0.1353365682113148	1.307702262455458
Adipor1	0.4595698146578026	1.8334241529831077	1.5766202803206149	2.267544985341131	0.13534749342566396	1.2681515434375696
Gm38056	0.4595698146578026	0.07842989292992045	0.042543402002164	0.13909515140303252	0.13535908962037002	1.0926117312866253
Cdc42bpg	0.4595698146578026	0.4094353756778127	0.27928244332850294	0.629455808934979	0.13537751465696135	1.2737263904719718
Hacd1	0.4595698146578026	0.5258113843808522	0.3866351592174523	0.7610854792999329	0.13538218443854927	1.2700424243488835
Txnl4b	0.4595698146578026	0.1354482488590342	0.21557256508550515	0.0	0.1353866028097542	0.8226575925803808
Rnf128	0.4595698146578026	0.2161961289852388	0.34408679683566173	0.0	0.13541388467426005	0.7439995708270227
Paqr3	0.4595698146578026	0.1703173937598613	0.27106852809668064	0.0	0.13549786913603254	0.7867396429816548
Syngr1	0.4595698146578026	0.3169190532259495	0.43949469529169993	0.10970784878146643	0.13556287826983573	0.7709009643530466
Setd5	0.4595698146578026	1.4506329589253955	1.2144305806270614	1.8499274555725795	0.13557770838537872	1.2869798134586656
Nup88	0.4595698146578026	0.5522668244743708	0.71405422540551	0.27876907528125455	0.13559397653232128	0.7460493701584756
Efhc1	0.4595698146578026	0.16044216059375535	0.2553516077055543	0.0	0.13560216158077643	0.796589572086287
Trpm7	0.4596658643366098	2.0010049109018007	2.274195897379494	1.5391820528085571	0.13571836146315006	0.7755131740409282
Edc4	0.4596658643366098	0.45515756853400036	0.6021320136944169	0.20670076838186785	0.13574866266561342	0.7531843556382666
Gm43372	0.4596658643366098	0.16398854682639877	0.0694660838680311	0.323776519922687	0.13579118900315204	1.2377919598299643
Srp68	0.4596658643366098	0.4008991387046231	0.5470086104216355	0.1539045555639593	0.13579201526388077	0.7458940744030274
Isca2	0.4599093992200571	0.809395225530396	1.0045547132507382	0.47948275819362773	0.13590435865919467	0.7380605520087732
Ccdc146	0.4599339372787487	0.1739515797232649	0.25664868897719595	0.03415408550828629	0.13595201150237082	0.8229460584962682
Gm2810	0.4599909135087416	0.4019981552234073	0.29829318827618245	0.5773089326818115	0.13600925991482996	1.2149096574835259
Dph6	0.46004287349909123	0.5564258583550131	0.7227245142375511	0.2753019400773892	0.136065034704097	0.7402819949084061
Dusp16	0.46012976009628925	0.8519907689630365	1.0693309591405722	0.4845823522343456	0.13613115179236668	0.7174214185878307
Bivm	0.4603026820288931	0.14188077426866338	0.225810246371253	0.0	0.13622811191003656	0.8157869482330438
Rbm42	0.4603026820288931	0.3178589616099794	0.20003957494547409	0.5170298295428336	0.13630172721913306	1.2641498340683992
Man2a1	0.4603026820288931	0.7209721648166151	0.9088660287812613	0.40334206144780843	0.13630361394232243	0.7351705359562553
Bmpr1b	0.460541929672336	0.09995513957795926	0.15908353200435768	0.0	0.13641491451643684	0.8627505890543878
Myo9a	0.4609800172198689	1.9868052476397164	1.7024228422913392	2.4675469328714965	0.13658517200304093	1.2831252306657612
Cdk5rap1	0.4617794776544012	0.2244959534137732	0.32803304313907583	0.04946896840195205	0.1368626104713589	0.7902431146753087
Psen1	0.46190651279913375	0.4010125248936032	0.24377531749390727	0.6668182802597558	0.13694083632265253	1.3401281218686998
Mettl25	0.46198903353458326	0.18226666278481418	0.28410078856404564	0.01011849777706581	0.13700588345157705	0.7866349018495952
Rbms3	0.46218676250749596	2.4775632710015554	2.2063856299785973	2.935982616540367	0.13713004733209153	1.2275449901410143
Dgkd	0.46218676250749596	1.004983291372179	0.7838240448688951	1.378847731889635	0.13714572063864383	1.3335663563524127
BC022687	0.4629900396288941	0.10901128734964871	0.17349683761282117	0.0	0.13742474911331987	0.8521539794127131
Il6	0.46321013335195915	0.18458645419588898	0.2802583518813163	0.02285538906099997	0.1375307669298684	0.798944515814275
Isoc2b	0.4634277923466385	0.11340408098966924	0.1804881852370792	0.0	0.13765695703545375	0.8471071650743954
Ccdc62	0.4634277923466385	0.23446078264105946	0.11869594179179496	0.4301584897910066	0.13771420374765872	1.278415730641114
1700096K18Rik	0.4634277923466385	0.14225377973751524	0.22640390296252427	0.0	0.13777712495649583	0.8153920560627549
Lhpp	0.4634277923466385	0.1166296120206531	0.1763403958012617	0.015689953724862333	0.13778849727104958	0.8634320111340114
Dedd2	0.4634277923466385	0.2699356916281455	0.38364744105446047	0.07770868664556543	0.13779893509253086	0.7788896612451053
Spry4	0.4635022405523255	0.20611141214432716	0.32803647284942206	0.0	0.1378617872900715	0.7529913676650836
Adgrg6	0.4640139387946407	0.38599975740675746	0.2545989760184198	0.6081296497537092	0.13805625440695776	1.2817877907546602
Orc6	0.4640139387946407	0.7285782223586463	0.9313500789006068	0.385797226775808	0.13817313831698808	0.7175277242148939
Zfp185	0.4640139387946407	0.5483732935629695	0.37065385768871084	0.8488037684932638	0.13817850912557839	1.3488480392933353
Usp13	0.4640139387946407	0.2069224329769798	0.11469743177111556	0.3628266016821312	0.13819226688369415	1.2225977766152825
